timecode,blendShapeCount,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,headYaw,headPitch,headRoll,leftEyeYaw,leftEyePitch,leftEyeRoll,rightEyeYaw,rightEyePitch,rightEyeRoll
00:00:13:06,51,0.18741000,0.27259445,0.01588064,0.27572706,0.03571363,0.29760787,0.00401388,0.20117143,0.28948826,0.27739280,0.02487026,0.02917823,0.28153574,0.00425658,0.00011827,0.00009614,0.00014206,0.00066188,0.00005704,0.00033587,0.01359431,0.00008462,0.00530561,0.00856833,0.00621833,0.02146481,0.02170594,0.00271308,0.00067433,0.04631120,0.06256753,0.00353275,0.00030676,0.01405220,0.03228732,0.04222704,0.01162646,0.00044839,0.00044562,0.00078689,0.00089481,0.00000059,0.00103891,0.41840002,0.41985527,0.45868310,0.00001174,0.00000039,0.00000046,0.00000852,0.00000059,0,0.09397862079325027,-0.4280231200706702,-0.10418706621322159,0.42891454696655273,0.39722269773483276,0,0.42891454696655273,0.39722269773483276,0
00:00:13:07,51,0.16243711,0.29106507,0.06620752,0.11203997,0.03150706,0.32158884,0.00436808,0.17275584,0.29079199,0.12999387,0.03894230,0.02795965,0.30196381,0.00502052,0.00006777,0.00009971,0.00021671,0.00090917,0.00010015,0.00031276,0.03675163,0.00006975,0.00586245,0.00122665,0.00078921,0.02078894,0.02255665,0.00207137,0.00035453,0.01763112,0.04099847,0.00560983,0.00034059,0.01934613,0.02184218,0.02393318,0.00561647,0.00029294,0.00036789,0.00039634,0.00031207,0.00000046,0.00233514,0.24936239,0.39329177,0.31711364,0.00000660,0.00000034,0.00000042,0.00000740,0.00000046,0,0.0727608632689323,-0.39661766097279194,-0.0884682034882625,0.4271699786186218,0.40256109833717346,0,0.4271699786186218,0.40256109833717346,0
00:00:13:08,51,0.20944548,0.36759946,0.03726131,0.19272104,0.02548521,0.31726930,0.00334946,0.21084270,0.35659635,0.20254242,0.02088994,0.02154929,0.28087831,0.00405436,0.00004931,0.00012628,0.00021031,0.00078504,0.00012109,0.00072338,0.17147198,0.00060807,0.00157434,0.00067878,0.00044687,0.00670887,0.00749586,0.00169643,0.00035465,0.00660344,0.02134401,0.00337279,0.00021827,0.02203211,0.03727872,0.01707875,0.00284799,0.00018028,0.00027771,0.00051444,0.00037313,0.00000034,0.00210123,0.27817771,0.38321459,0.31152466,0.00000485,0.00000034,0.00000031,0.00000928,0.00000034,0,0.07004930572068786,-0.3892694635494613,-0.0689651262587902,0.42658334970474243,0.4059508740901947,0,0.42658334970474243,0.4059508740901947,0
00:00:14:00,51,0.19792175,0.42128995,0.02198479,0.32331660,0.01995474,0.34607282,0.00374052,0.19693948,0.41484624,0.32051805,0.01006274,0.01812667,0.34969318,0.00422243,0.00005159,0.00021214,0.00014497,0.00100958,0.00015966,0.00048149,0.11857836,0.00025437,0.00303664,0.00047897,0.00022634,0.01034723,0.01278759,0.00236513,0.00022659,0.00797945,0.03075309,0.00600934,0.00041243,0.02712538,0.02639822,0.02680527,0.00286782,0.00017229,0.00036124,0.00030456,0.00017270,0.00000045,0.00137541,0.29886168,0.39500454,0.44547951,0.00000615,0.00000046,0.00000053,0.00000896,0.00000045,0,0.06706152714030836,-0.3810317308119932,-0.04271382703083187,0.4260721802711487,0.41481953859329224,0,0.4260721802711487,0.41481953859329224,0
00:00:14:01,51,0.55408108,0.68440479,0.00624799,0.46906811,0.00598124,0.45034397,0.00075674,0.55663002,0.69215071,0.47451657,0.00915921,0.00468473,0.33568037,0.00050215,0.00006978,0.00022548,0.00030971,0.00242024,0.00032787,0.00040226,0.04827274,0.00017474,0.00608108,0.00046803,0.00018773,0.02019143,0.02434112,0.00243747,0.00034393,0.00780974,0.03441763,0.01747645,0.00134654,0.05677546,0.04239489,0.03976981,0.00541774,0.00021212,0.00048204,0.00046752,0.00025457,0.00000087,0.00095128,0.42896745,0.38539761,0.51037061,0.00001287,0.00000088,0.00000102,0.00000873,0.00000087,0,0.07067952928508409,-0.34955570814994774,-0.031715116051639645,0.42505306005477905,0.4292047619819641,0,0.42505306005477905,0.4292047619819641,0
00:00:14:02,51,0.38015109,0.54852426,0.00952714,0.41991532,0.01194496,0.42517129,0.00149675,0.35398942,0.55858052,0.42650852,0.00809353,0.01042534,0.32730556,0.00164912,0.00005606,0.00026740,0.00030419,0.00212687,0.00027784,0.00091687,0.17714944,0.00040469,0.00218261,0.00015192,0.00008417,0.01214145,0.01282649,0.00078698,0.00029902,0.00458066,0.01711385,0.00801708,0.00082507,0.01970488,0.02922645,0.01159215,0.00257361,0.00027767,0.00049056,0.00022821,0.00015076,0.00000062,0.00236101,0.23255104,0.35039303,0.40364897,0.00000792,0.00000057,0.00000051,0.00000794,0.00000062,0,0.05240086750123107,-0.3600950630643663,-0.020438003932644607,0.42420417070388794,0.42981964349746704,0,0.42420417070388794,0.42981964349746704,0
00:00:14:03,51,0.19220899,0.37263447,0.01773030,0.31305528,0.02268511,0.36873603,0.00304949,0.22158605,0.36080772,0.30463162,0.01055708,0.02003277,0.36316514,0.00316057,0.00004420,0.00017951,0.00021909,0.00309220,0.00053081,0.00025492,0.03264190,0.00012929,0.00329040,0.00039950,0.00025064,0.04037968,0.04465629,0.00124950,0.00050244,0.01246118,0.03567065,0.02296626,0.00134978,0.04328554,0.01949874,0.02879781,0.00778266,0.00019077,0.00028427,0.00012490,0.00012714,0.00000071,0.00707553,0.13250814,0.27862221,0.19820522,0.00000824,0.00000057,0.00000061,0.00000373,0.00000071,0,0.03677738407914356,-0.3519461615981946,-0.010498319480450716,0.4231950342655182,0.4293317198753357,0,0.4231950342655182,0.4293317198753357,0
00:00:14:04,51,0.19553107,0.34678873,0.01556112,0.33477402,0.02568072,0.44753930,0.00358222,0.20787811,0.36182112,0.31792313,0.01001517,0.02082790,0.32745343,0.00347219,0.00008152,0.00012502,0.00042333,0.00237774,0.00046617,0.00072569,0.08370048,0.00013770,0.00495223,0.00115926,0.00031293,0.00282032,0.00283362,0.00416412,0.00017996,0.00924509,0.00768922,0.00447583,0.00076405,0.00638608,0.01210089,0.04205864,0.00150087,0.00022820,0.00081947,0.00015503,0.00006433,0.00000053,0.01371479,0.05884420,0.18281469,0.17067449,0.00001179,0.00000022,0.00000052,0.00000526,0.00000053,0,-0.012791902679747663,-0.34161531628957004,-0.010438072511831964,0.4229046702384949,0.4312760531902313,0,0.4229046702384949,0.4312760531902313,0
00:00:14:05,51,0.12077928,0.21696262,0.00142438,0.70956481,0.03747789,0.34793666,0.00612409,0.13254517,0.23429745,0.71796256,0.00197267,0.03096200,0.31742439,0.00488298,0.00008219,0.00008820,0.00073046,0.00402252,0.00096102,0.00091093,0.08936369,0.00038720,0.00182290,0.00094529,0.00026002,0.00411414,0.00384159,0.00358367,0.00024260,0.00832812,0.00464079,0.00667500,0.00079483,0.01054147,0.01628183,0.03945705,0.00175238,0.00020710,0.00067243,0.00021057,0.00010964,0.00000081,0.02725543,0.03082291,0.24138042,0.11113931,0.00001451,0.00000028,0.00000060,0.00000388,0.00000081,0,0.015949210942325858,-0.3045235028282171,-0.0026069714168561594,0.42834362387657166,0.4310964047908783,0,0.42834362387657166,0.4310964047908783,0
00:00:14:06,51,0.11106299,0.15228151,0.00130147,0.76809323,0.05668896,0.40207171,0.00703048,0.10544865,0.16921465,0.76996458,0.00113392,0.04549861,0.26137763,0.00516607,0.00007383,0.00010384,0.00051545,0.00473542,0.00154259,0.00208174,0.18740854,0.00034169,0.00392329,0.00110243,0.00048485,0.00109366,0.00094147,0.00195057,0.00045942,0.00670144,0.00385795,0.00289989,0.00070229,0.00532481,0.01584766,0.01267137,0.00194435,0.00020053,0.00032857,0.00034588,0.00021883,0.00000043,0.03335240,0.02643284,0.24986356,0.08026614,0.00001186,0.00000021,0.00000034,0.00000343,0.00000043,0,-0.02419615314896597,-0.2710763652940339,-0.001235839076323772,0.4316489100456238,0.4308428168296814,0,0.4316489100456238,0.4308428168296814,0
00:00:14:07,51,0.10418599,0.21549112,0.00213238,0.64819121,0.04058029,0.45004290,0.00776394,0.08336878,0.22380418,0.65553403,0.00234388,0.02867164,0.25808501,0.00576272,0.00005863,0.00008373,0.00153853,0.00974257,0.00457509,0.00169467,0.12675996,0.00015117,0.00968371,0.00051485,0.00020814,0.00094850,0.00080850,0.00208790,0.00047252,0.00468088,0.00194552,0.00801899,0.00235383,0.00769137,0.01235233,0.01565750,0.00251617,0.00014465,0.00024409,0.00008904,0.00006121,0.00000050,0.04735241,0.02581600,0.13384067,0.06130379,0.00001391,0.00000021,0.00000044,0.00000161,0.00000050,0,-0.03706907062372258,-0.2315100243695857,0.008897829158417608,0.43415313959121704,0.43378087878227234,0,0.43415313959121704,0.43378087878227234,0
00:00:14:08,51,0.06873727,0.21657015,0.00200966,0.63186544,0.03667215,0.37485823,0.01050489,0.05383703,0.21843311,0.64112818,0.00233910,0.02636005,0.21933836,0.00841453,0.00005720,0.00005087,0.00292240,0.01816501,0.00984031,0.00116176,0.06113157,0.00010145,0.01243957,0.00059248,0.00022772,0.00083629,0.00069621,0.00191991,0.00053537,0.00662044,0.00125411,0.00999053,0.00440382,0.00632366,0.00740479,0.02206880,0.00454277,0.00020025,0.00024807,0.00006144,0.00004573,0.00000052,0.04077144,0.01525327,0.13805602,0.07493787,0.00001899,0.00000016,0.00000041,0.00000101,0.00000052,0,-0.03465257129178295,-0.16735455511849304,0.012080934213832214,0.4406718611717224,0.43655288219451904,0,0.4406718611717224,0.43655288219451904,0
00:00:14:09,51,0.13962944,0.39419553,0.00130166,0.72703880,0.01875078,0.31816280,0.00500249,0.14040038,0.35639796,0.73549044,0.00126974,0.01267036,0.30577251,0.00308033,0.00009118,0.00003628,0.00127408,0.00737591,0.00483547,0.00244610,0.06859900,0.00033183,0.00437499,0.00471914,0.00251941,0.00027658,0.00028167,0.00430317,0.00093470,0.00682386,0.00293828,0.00290659,0.00129293,0.00367779,0.00841051,0.02933097,0.00660770,0.00017278,0.00022904,0.00021371,0.00018348,0.00000044,0.09302141,0.00868527,0.08357183,0.03598313,0.00001576,0.00000012,0.00000028,0.00000131,0.00000044,0,-0.05721590969492457,-0.1250398158795581,0.0024023103023759857,0.44929400086402893,0.43777984380722046,0,0.44929400086402893,0.43777984380722046,0
00:00:15:00,51,0.13977419,0.44142219,0.00176747,0.62130535,0.01627628,0.29046169,0.00563691,0.14119495,0.39260808,0.63762891,0.00244090,0.01049239,0.25321037,0.00267918,0.00005623,0.00003717,0.00110666,0.00695336,0.00504973,0.00199838,0.08338156,0.00029740,0.00716479,0.00121475,0.00089017,0.00016381,0.00024968,0.00549967,0.00089647,0.00124592,0.00379783,0.00462463,0.00219522,0.01143791,0.01171548,0.02212948,0.00837518,0.00008941,0.00011828,0.00031045,0.00027575,0.00000043,0.08617995,0.01581582,0.07783255,0.03746050,0.00001209,0.00000011,0.00000026,0.00000124,0.00000043,0,-0.07146078525718799,-0.061459816809565505,-0.010279315093189304,0.4561708867549896,0.43844035267829895,0,0.4561708867549896,0.43844035267829895,0
00:00:15:01,51,0.17659812,0.39242858,0.00193580,0.62609208,0.01996459,0.31529480,0.00447186,0.16627266,0.35013309,0.63818192,0.00220231,0.01445363,0.32016891,0.00192726,0.00006271,0.00003393,0.00086133,0.00628358,0.00478652,0.00203725,0.08000593,0.00023939,0.00647430,0.00182178,0.00144414,0.00018498,0.00028131,0.00482297,0.00092783,0.00179644,0.00509738,0.00269955,0.00159266,0.00705298,0.00895383,0.01964410,0.00919213,0.00009960,0.00012319,0.00026331,0.00029473,0.00000036,0.12271935,0.00647760,0.05650854,0.02848759,0.00001138,0.00000008,0.00000017,0.00000107,0.00000036,0,-0.07075772010145466,-0.021899844808832652,-0.015943720761181678,0.46323099732398987,0.43499642610549927,0,0.46323099732398987,0.43499642610549927,0
00:00:15:02,51,0.09998527,0.36035600,0.00312381,0.56480634,0.02142560,0.26631367,0.00749174,0.09375648,0.31683177,0.56270540,0.00228032,0.01578357,0.31082109,0.00342157,0.00006985,0.00001950,0.00091223,0.00537851,0.00312708,0.00122489,0.02653140,0.00016926,0.00531282,0.00242749,0.00184854,0.00051571,0.00062213,0.00295977,0.00124665,0.00405534,0.00333155,0.00297337,0.00198587,0.00646109,0.00902188,0.02629749,0.01455476,0.00013886,0.00014939,0.00027087,0.00036844,0.00000039,0.08569665,0.01120362,0.06455473,0.03338373,0.00001185,0.00000009,0.00000012,0.00000091,0.00000039,0,-0.06435262517251246,0.02280374741671937,-0.016697385563970272,0.4708935618400574,0.4316276013851166,0,0.4708935618400574,0.4316276013851166,0
00:00:15:03,51,0.09926226,0.43411592,0.01262756,0.31124979,0.01644657,0.28659931,0.00856885,0.05362885,0.38411871,0.29087129,0.00760378,0.01255706,0.18785720,0.00524654,0.00009953,0.00000851,0.00104947,0.00304532,0.00171103,0.00122495,0.02304677,0.00006595,0.00807231,0.00483201,0.00295076,0.00351486,0.00635476,0.00456934,0.00033712,0.00671305,0.02035156,0.00283155,0.00075479,0.01300986,0.02229902,0.03005219,0.00881354,0.00014179,0.00023953,0.00168654,0.00115281,0.00000094,0.05469903,0.02761595,0.12448677,0.04825172,0.00001505,0.00000018,0.00000023,0.00000220,0.00000094,0,-0.06456783856982007,0.082638731144087,-0.029806944493987395,0.47777801752090454,0.4296468198299408,0,0.47777801752090454,0.4296468198299408,0
00:00:15:04,51,0.11775322,0.31016895,0.01173618,0.24248075,0.02961988,0.31315556,0.00739342,0.08172616,0.28568071,0.24628404,0.01568709,0.01995962,0.18686490,0.00307379,0.00007268,0.00001077,0.00100041,0.00435868,0.00248386,0.00069422,0.01580123,0.00004945,0.00991992,0.00198437,0.00147244,0.00196511,0.00339578,0.00392995,0.00055752,0.00352100,0.01019000,0.00641200,0.00141673,0.02047513,0.01011030,0.04125631,0.02263460,0.00014559,0.00016580,0.00035647,0.00028170,0.00000060,0.04236190,0.02124731,0.08680212,0.05205938,0.00001356,0.00000010,0.00000012,0.00000104,0.00000060,0,-0.030138825899079565,0.13446348110192033,-0.03605387598909647,0.487405389547348,0.4283671975135803,0,0.487405389547348,0.4283671975135803,0
00:00:15:05,51,0.07746779,0.29090863,0.04187512,0.09944001,0.02816017,0.24844396,0.01126779,0.04498495,0.26262188,0.10729592,0.04049518,0.02310982,0.15367763,0.00513390,0.00008550,0.00000729,0.00096943,0.00354156,0.00255084,0.00085097,0.01188932,0.00007394,0.00710547,0.01359924,0.00698108,0.00085614,0.00156625,0.00797068,0.00046779,0.00849024,0.01267381,0.00295708,0.00115853,0.01076073,0.00958334,0.06991489,0.01693159,0.00011432,0.00015310,0.00104186,0.00049619,0.00000059,0.03723118,0.02255615,0.10970306,0.06316226,0.00001741,0.00000009,0.00000013,0.00000107,0.00000059,0,0.003671574875623492,0.1955370841557579,-0.051151902131869084,0.498849093914032,0.4240482449531555,0,0.498849093914032,0.4240482449531555,0
00:00:15:06,51,0.13198061,0.39690965,0.05009250,0.09566146,0.01980116,0.26418826,0.00775897,0.05354432,0.36131233,0.09465352,0.05061380,0.01485622,0.15072909,0.00411337,0.00008564,0.00000695,0.00149094,0.00260550,0.00165857,0.00249188,0.04217672,0.00002401,0.03310613,0.00864535,0.00651639,0.00017087,0.00027780,0.00617065,0.00086996,0.00272078,0.00423155,0.00134494,0.00071096,0.00689756,0.01167281,0.02619750,0.01928895,0.00011717,0.00009678,0.00097681,0.00057018,0.00000026,0.01958430,0.02572628,0.15708971,0.06193937,0.00001082,0.00000005,0.00000005,0.00000093,0.00000026,0,0.02748728891724464,0.2214156433792234,-0.06543052057514083,0.5054024457931519,0.4240790903568268,0,0.5054024457931519,0.4240790903568268,0
00:00:15:07,51,0.10024165,0.23628899,0.08171685,0.06183271,0.03610989,0.25806358,0.00959569,0.05415769,0.22459584,0.05986286,0.07805657,0.03157143,0.26039398,0.00482654,0.00008749,0.00000966,0.00107823,0.00372604,0.00207964,0.00078929,0.00755391,0.00006854,0.00595021,0.00871176,0.00773801,0.00034389,0.00048370,0.00369979,0.00169336,0.00564688,0.00693157,0.00244841,0.00150722,0.00510436,0.00361716,0.04815681,0.06080317,0.00023091,0.00015588,0.00019205,0.00012531,0.00000028,0.03123294,0.01388763,0.18094908,0.04200295,0.00001220,0.00000006,0.00000005,0.00000056,0.00000028,0,0.02643461943578857,0.2555328914015555,-0.07997900387301954,0.5092312097549438,0.4177344739437103,0,0.5092312097549438,0.4177344739437103,0
00:00:15:08,51,0.11214615,0.14075117,0.07931688,0.06413607,0.05895915,0.34335187,0.00884789,0.05102953,0.15320559,0.06261543,0.07362557,0.05344935,0.20559269,0.00401838,0.00006531,0.00001546,0.00080701,0.00325286,0.00170013,0.00236344,0.04760320,0.00015627,0.00415943,0.00295122,0.00287969,0.00014963,0.00024248,0.00310870,0.00097062,0.00201969,0.00408283,0.00104050,0.00109163,0.00307935,0.00634197,0.01054092,0.01259894,0.00015888,0.00012014,0.00045113,0.00032221,0.00000018,0.03756196,0.00457696,0.08876713,0.05342656,0.00000978,0.00000004,0.00000003,0.00000074,0.00000018,0,0.027914787838365252,0.269385952840892,-0.08762427092465691,0.5123727917671204,0.4079109728336334,0,0.5123727917671204,0.4079109728336334,0
00:00:15:09,51,0.12419871,0.22748411,0.12394384,0.03683024,0.03179144,0.20882441,0.00761642,0.05280142,0.23061672,0.03996025,0.11793373,0.03118070,0.18585455,0.00444109,0.00003688,0.00000673,0.00222524,0.00316774,0.00145417,0.00131251,0.05065862,0.00003517,0.02532798,0.00125616,0.00080221,0.00005327,0.00006886,0.00638536,0.00214631,0.00131988,0.00057787,0.00354762,0.00227984,0.01068874,0.00469871,0.02484668,0.03058271,0.00012641,0.00008407,0.00020911,0.00014496,0.00000010,0.02060938,0.02258615,0.15630820,0.06490708,0.00000695,0.00000003,0.00000003,0.00000048,0.00000010,0,0.062274774049717825,0.2816073749355807,-0.09893022274776113,0.5130444765090942,0.40164878964424133,0,0.5130444765090942,0.40164878964424133,0
00:00:16:00,51,0.09651797,0.14856184,0.22684398,0.01950055,0.05250942,0.27054495,0.01082858,0.03419663,0.15372019,0.01988811,0.21565691,0.04940940,0.13852191,0.00623679,0.00004554,0.00001417,0.00098389,0.00417541,0.00212317,0.00040457,0.00732034,0.00002818,0.01157953,0.00290226,0.00219270,0.00061219,0.00139750,0.00931626,0.00070877,0.00179797,0.00948664,0.00710190,0.00167859,0.02257912,0.00636569,0.05487143,0.04743139,0.00012977,0.00012357,0.00030973,0.00013673,0.00000034,0.01974940,0.01377198,0.17535686,0.07440402,0.00001105,0.00000007,0.00000008,0.00000067,0.00000034,0,0.08210814652231402,0.2823373372084576,-0.12213165019826161,0.5136702656745911,0.3963886797428131,0,0.5136702656745911,0.3963886797428131,0
00:00:16:01,51,0.08075608,0.20985350,0.24329124,0.01608232,0.03779766,0.18825960,0.01313175,0.03140646,0.20654528,0.01983749,0.23273814,0.03514320,0.12082418,0.00740945,0.00006547,0.00001281,0.00076268,0.00338602,0.00185589,0.00086287,0.01659019,0.00006322,0.00722364,0.00430826,0.00297165,0.00038860,0.00079267,0.00804519,0.00060025,0.00292824,0.00798086,0.00289686,0.00131628,0.00729837,0.00539347,0.03519133,0.02043825,0.00014086,0.00015768,0.00070286,0.00030453,0.00000031,0.01611952,0.02219856,0.21418977,0.10433963,0.00001269,0.00000006,0.00000008,0.00000096,0.00000031,0,0.08587659514104964,0.26141593835788607,-0.12255973940831123,0.5116026401519775,0.39581677317619324,0,0.5116026401519775,0.39581677317619324,0
00:00:16:02,51,0.04915751,0.17515187,0.11987998,0.03897247,0.04366223,0.17422049,0.02098558,0.01854701,0.17748541,0.03821456,0.11274374,0.04059383,0.06816532,0.01220246,0.00004001,0.00000814,0.00070340,0.00276805,0.00153795,0.00033107,0.00818907,0.00006310,0.00607527,0.00377366,0.00217663,0.00159865,0.00334744,0.00754998,0.00055302,0.00438720,0.01313160,0.00631568,0.00123302,0.02814976,0.00741201,0.06794555,0.03038262,0.00008979,0.00011525,0.00080917,0.00032551,0.00000040,0.02104479,0.02063749,0.25563160,0.10638820,0.00001300,0.00000007,0.00000012,0.00000108,0.00000040,0,0.10369184011129953,0.2536500245648479,-0.13326918787749437,0.5120776891708374,0.39575397968292236,0,0.5120776891708374,0.39575397968292236,0
00:00:16:03,51,0.05506021,0.12734880,0.00250948,0.63260603,0.06056543,0.16238205,0.02111200,0.03019872,0.14105426,0.63943917,0.00245015,0.05975766,0.21801130,0.00899339,0.00011094,0.00001968,0.00152581,0.00579114,0.00219085,0.00354925,0.08487161,0.00003270,0.02120338,0.00099837,0.00074356,0.00009113,0.00017041,0.00517066,0.00095225,0.00084918,0.00231662,0.00268584,0.00236042,0.00208100,0.00368864,0.01370833,0.01645405,0.00046718,0.00045517,0.00028231,0.00017118,0.00000020,0.02404948,0.01740895,0.21585228,0.07191379,0.00001339,0.00000005,0.00000008,0.00000116,0.00000020,0,0.1078332680575394,0.2500972328928179,-0.13474208003507904,0.5173424482345581,0.3951871693134308,0,0.5173424482345581,0.3951871693134308,0
00:00:16:04,51,0.03371670,0.04828725,0.00400537,0.52995819,0.13970305,0.12668203,0.02544687,0.02210720,0.05622038,0.53370345,0.00380788,0.15053776,0.19075742,0.01137292,0.00006221,0.00001698,0.00079308,0.00237959,0.00105952,0.00239444,0.08014733,0.00004327,0.01213338,0.00122581,0.00107042,0.00118606,0.00216585,0.00156655,0.00044339,0.00258941,0.00895494,0.00190641,0.00079794,0.00857392,0.01319522,0.00814910,0.01350896,0.00018071,0.00014202,0.00063116,0.00042019,0.00000028,0.02708560,0.01402541,0.25517181,0.07345951,0.00000885,0.00000009,0.00000007,0.00000193,0.00000028,0,0.09275152770600308,0.24919463545812967,-0.11674251927457159,0.5156130790710449,0.39131346344947815,0,0.5156130790710449,0.39131346344947815,0
00:00:16:05,51,0.01853456,0.06218012,0.00350219,0.55426693,0.11629325,0.09224839,0.04600313,0.01087017,0.07040171,0.56332076,0.00336229,0.12091625,0.10376579,0.01885428,0.00004133,0.00001514,0.00086607,0.00321050,0.00164532,0.00083679,0.04201043,0.00005204,0.00913324,0.00093495,0.00081461,0.00168159,0.00346781,0.00266251,0.00053645,0.00203185,0.01123341,0.00503139,0.00114251,0.02228873,0.00876837,0.01310373,0.01814165,0.00011349,0.00009571,0.00038558,0.00024643,0.00000029,0.04785683,0.01363055,0.14597185,0.05696848,0.00000846,0.00000007,0.00000012,0.00000122,0.00000029,0,0.09841825808873199,0.24166597333493853,-0.11997497787399766,0.5157305598258972,0.3893618583679199,0,0.5157305598258972,0.3893618583679199,0
00:00:16:06,51,0.03426748,0.04757638,0.00534194,0.40240431,0.15104082,0.09493839,0.02776749,0.02361473,0.05672837,0.41278160,0.00946962,0.16354242,0.17009217,0.01143142,0.00006994,0.00001111,0.00132730,0.00246282,0.00113616,0.00333146,0.19725828,0.00002337,0.02623982,0.00064194,0.00041512,0.00064167,0.00121014,0.00189524,0.00024104,0.00219407,0.00499130,0.00133195,0.00089569,0.00484236,0.00821481,0.00530144,0.00495031,0.00018560,0.00016007,0.00053499,0.00027910,0.00000024,0.03470520,0.00991831,0.17490098,0.07041058,0.00000854,0.00000005,0.00000007,0.00000186,0.00000024,0,0.11438699351616681,0.25079799718384227,-0.11652001021168046,0.5138213038444519,0.38500943779945374,0,0.5138213038444519,0.38500943779945374,0
00:00:16:07,51,0.04112814,0.04152159,0.00687784,0.32341769,0.18271776,0.11546090,0.02107842,0.02119679,0.04319034,0.34451345,0.01485777,0.18892507,0.15545775,0.01105082,0.00007307,0.00000676,0.00131250,0.00254866,0.00148520,0.00112989,0.02679738,0.00000510,0.09717230,0.00395855,0.00205562,0.00064140,0.00157694,0.00789280,0.00027397,0.00223397,0.00991403,0.00291529,0.00126766,0.01409133,0.00964014,0.02911758,0.01340723,0.00012135,0.00013331,0.00129103,0.00046058,0.00000039,0.02478427,0.01406710,0.18737188,0.09208423,0.00001413,0.00000005,0.00000011,0.00000139,0.00000039,0,0.12412417966645563,0.24289249247773503,-0.10686720143678058,0.5109760761260986,0.3774157166481018,0,0.5109760761260986,0.3774157166481018,0
00:00:16:08,51,0.02511723,0.07229649,0.00762223,0.30505458,0.11028951,0.06339249,0.03051366,0.00916179,0.07450499,0.31794256,0.01458415,0.12503906,0.07753839,0.02822208,0.00002435,0.00000843,0.00128933,0.00499040,0.00256937,0.00009850,0.00123185,0.00001130,0.02780181,0.00443425,0.00235418,0.00430102,0.01482401,0.01971077,0.00045185,0.00249832,0.03892468,0.03640506,0.00560374,0.29188663,0.02497669,0.19064890,0.09172910,0.00005364,0.00005516,0.00135306,0.00040024,0.00000095,0.01616219,0.02146280,0.32633147,0.10297621,0.00001408,0.00000013,0.00000042,0.00000088,0.00000095,0,0.15286972740503155,0.22878056776343436,-0.0883927627148342,0.5077924728393555,0.37533068656921387,0,0.5077924728393555,0.37533068656921387,0
00:00:16:09,51,0.01913255,0.06820782,0.00596343,0.36016056,0.10509211,0.05053359,0.03459531,0.00768794,0.07325580,0.37389752,0.00939746,0.12084673,0.06496399,0.03071403,0.00001942,0.00001195,0.00120449,0.00386122,0.00212194,0.00044923,0.01732035,0.00005429,0.01354068,0.00080998,0.00056659,0.00115093,0.00239634,0.00300977,0.00051676,0.00144890,0.00464276,0.01108804,0.00250072,0.09253590,0.02149912,0.03315823,0.03253754,0.00007311,0.00005124,0.00072535,0.00042977,0.00000032,0.01647252,0.01846202,0.30878887,0.11190338,0.00000785,0.00000008,0.00000015,0.00000096,0.00000032,0,0.15019893319690697,0.20948933249317966,-0.05884764970670428,0.5038338899612427,0.37439122796058655,0,0.5038338899612427,0.37439122796058655,0
00:00:17:00,51,0.02945610,0.08947531,0.00512545,0.36905763,0.08489019,0.09179746,0.02896756,0.02258850,0.10334191,0.38571724,0.01006403,0.08911307,0.12421665,0.01338742,0.00003421,0.00001756,0.00106650,0.00346937,0.00160837,0.00140300,0.08087650,0.00006534,0.01383726,0.00037530,0.00028663,0.00039654,0.00072382,0.00186326,0.00049054,0.00093880,0.00255549,0.00353712,0.00203292,0.01408518,0.01029246,0.00893116,0.01118476,0.00013197,0.00009690,0.00042280,0.00030120,0.00000026,0.01705533,0.02245017,0.26783311,0.11100009,0.00000785,0.00000006,0.00000009,0.00000133,0.00000026,0,0.1513007196837421,0.19047928680432097,-0.04784098976656912,0.5013397932052612,0.3719497323036194,0,0.5013397932052612,0.3719497323036194,0
