timecode,blendShapeCount,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,headYaw,headPitch,headRoll,leftEyeYaw,leftEyePitch,leftEyeRoll,rightEyeYaw,rightEyePitch,rightEyeRoll
00:00:08:202,61,0.85872251,0.98442139,0.44806442,0.09953947,0.20702861,0.27209792,0.4792271,0.79437599,0.04804599,0.77923542,0.00838721,0.4121929,0.97158756,0.54568534,0.56168356,0.75287875,0.49049355,0.83664745,0.26175804,0.87689983,0.56914816,0.63018042,0.35607854,0.09658886,0.74241787,0.96343253,0.36526435,0.41167853,0.88328677,0.51764219,0.87477246,0.01614039,0.31252134,0.05504924,0.22940742,0.77372513,0.99360999,0.81955242,0.54128202,0.59875898,0.24973585,0.74698525,0.1012766,0.16652629,0.75053919,0.91899214,0.78932685,0.47815184,0.70568366,0.02196018,0.69046803,0.06589285,0.84438412,0.21209913,0.86882436,0.89110859,0.37546349,0.66787966,0.00776603,0.03431679,0.78007383
00:00:08:239,61,0.30278283,0.56467745,0.37689203,0.88396085,0.64068718,0.7940158,0.20403793,0.69727174,0.40229459,0.38388992,0.94232325,0.98178956,0.2482122,0.31314291,0.5274662,0.64235274,0.77702896,0.04007263,0.44399485,0.06875385,0.81776676,0.04077645,0.78467984,0.08850241,0.89243287,0.1547797,0.36369589,0.07581677,0.55904815,0.3414798,0.76623219,0.16182362,0.95021246,0.532384,0.8437693,0.60157967,0.69370081,0.20139729,0.64810541,0.1064823,0.49490309,0.3074057,0.64314299,0.79606323,0.47955309,0.94095869,0.88293164,0.72857185,0.22103338,0.66310153,0.00227239,0.09216683,0.3273293,0.78570364,0.79229406,0.54505397,0.48672689,0.30897444,0.97972415,0.42623183,0.74765069
00:00:08:271,61,0.73751706,0.57745793,0.19122815,0.3612027,0.3271129,0.19489366,0.86141728,0.43412138,0.39569938,0.83031251,0.28501593,0.36932541,0.73835824,0.81429538,0.25561088,0.96715429,0.90364009,0.29007433,0.86088946,0.38826259,0.83749194,0.80446795,0.18090742,0.42388708,0.40014883,0.5684064,0.64740978,0.01872064,0.86057307,0.75164082,0.02836762,0.52846267,0.95926694,0.65070353,0.69541649,0.1151074,0.89485338,0.39215141,0.41858377,0.11101861,0.97254766,0.57244664,0.52537841,0.54624447,0.99529472,0.28121969,0.61709378,0.6029422,0.49681602,0.56312293,0.07467801,0.56464369,0.54615064,0.15677018,0.82241586,0.95082491,0.58954169,0.17232084,0.33627521,0.89231298,0.27748991
00:00:08:302,61,0.56905817,0.86000032,0.44923116,0.47820053,0.69261915,0.02751286,0.010152,0.94749374,0.33963476,0.07190711,0.74762494,0.03989542,0.58291834,0.32445441,0.14325438,0.71294285,0.2049978,0.53752621,0.172692,0.48734125,0.44693484,0.05597045,0.75897669,0.28492114,0.12448875,0.2932972,0.52529058,0.64248502,0.56644591,0.92909186,0.30710956,0.4681019,0.51136465,0.3848049,0.87739502,0.46471549,0.6017119,0.45926819,0.32806562,0.51276021,0.43780048,0.84744548,0.55079444,0.73007076,0.24012963,0.64832482,0.981713,0.6029654,0.07044533,0.80121369,0.73677984,0.01183058,0.1392671,0.46883821,0.15121326,0.20573283,0.28161016,0.47864507,0.61819897,0.86802588,0.55095691
00:00:08:339,61,0.61399804,0.34770353,0.46469358,0.87157187,0.20258166,0.59136803,0.78901891,0.81565333,0.87036328,0.31776287,0.21633348,0.99973171,0.48440185,0.9299134,0.76084598,0.99111977,0.32153363,0.19170027,0.91212478,0.48310527,0.54942169,0.28538247,0.05179156,0.3489542,0.05244586,0.49032073,0.6768452,0.47481249,0.99887486,0.0397254,0.30218964,0.33001377,0.84958089,0.82646736,0.01388808,0.25084364,0.69228964,0.04184429,0.88994623,0.10913175,0.57572773,0.01049778,0.50511659,0.70026414,0.41677587,0.02168615,0.79291793,0.55650547,0.85451792,0.37188797,0.96981312,0.16077675,0.86701478,0.96185749,0.55764283,0.3073166,0.29091326,0.30001411,0.02951678,0.62168842,0.182789
00:00:08:370,61,0.28916386,0.25132457,0.63486709,0.1918231,0.61008107,0.91627667,0.31437403,0.952319,0.27472103,0.24007799,0.8685456,0.39908515,0.15804849,0.16272316,0.24368266,0.04135828,0.57408677,0.88687871,0.57594867,0.31650027,0.9536584,0.96350562,0.61246598,0.23022813,0.03996223,0.92487343,0.55195552,0.85459796,0.59487727,0.82554413,0.09061677,0.40547738,0.89902506,0.95180818,0.56370933,0.64141397,0.43469478,0.57775339,0.46434432,0.92231095,0.06792777,0.73453053,0.7756256,0.16902768,0.47018687,0.02697116,0.92852338,0.11334595,0.76946282,0.35015714,0.2395682,0.01031012,0.4188735,0.99520751,0.08193444,0.97946079,0.33276577,0.48854853,0.08666556,0.12783491,0.33072701
00:00:08:403,61,0.03211371,0.15032149,0.53770117,0.59512367,0.79469411,0.67551009,0.51477937,0.06577371,0.48370715,0.98983592,0.54124735,0.50908178,0.64857661,0.06844443,0.58340218,0.30199017,0.87986808,0.20021653,0.56904763,0.21533928,0.79061991,0.9577061,0.58954111,0.37157551,0.07307449,0.10127305,0.59812408,0.76684577,0.5741831,0.61997413,0.71325231,0.96410182,0.18757494,0.31291081,0.65761233,0.7109755,0.07287437,0.38203641,0.03668845,0.28723599,0.77782409,0.2525846,0.73158259,0.21533728,0.17879588,0.13132329,0.84413755,0.61845216,0.97669872,0.95409663,0.83077781,0.48966819,0.72431336,0.61456465,0.54398401,0.9695163,0.05561002,0.09006124,0.6740938,0.89781261,0.06363307
00:00:08:439,61,0.85582831,0.1478668,0.26220484,0.89447134,0.85324789,0.53486439,0.69349505,0.66804672,0.38238462,0.70628226,0.75913802,0.26276913,0.9974419,0.38582346,0.15761177,0.45986154,0.23420659,0.44631904,0.2442626,0.87854632,0.90812509,0.3879984,0.47427325,0.96497854,0.87333052,0.47826923,0.08222385,0.61096633,0.97713485,0.30870288,0.98174172,0.33869703,0.61771736,0.32720326,0.82147604,0.83739793,0.09324546,0.57407386,0.85081149,0.42114849,0.73515788,0.77665207,0.65444985,0.3142067,0.60739753,0.73036718,0.8218236,0.04584421,0.12521022,0.84691213,0.54290633,0.29439346,0.36872564,0.4966567,0.05770354,0.51146933,0.99142172,0.55143561,0.52875407,0.1812587,0.42217126
00:00:08:471,61,0.3961935,0.6258284,0.78541275,0.74134433,0.97068822,0.41509512,0.7880989,0.02738975,0.92044229,0.00459243,0.92315253,0.57001274,0.82493539,0.41071104,0.31541642,0.48788794,0.75334542,0.35963884,0.14326615,0.75685232,0.14135855,0.76750296,0.13085198,0.94537951,0.71357744,0.42797522,0.2880057,0.71682143,0.85403914,0.87479874,0.50137664,0.73295859,0.33490792,0.02006436,0.28996837,0.25715764,0.81501618,0.3947789,0.63173904,0.87815882,0.56228505,0.54978665,0.264406,0.90320682,0.62337474,0.05742331,0.73255262,0.26689498,0.43528142,0.83206378,0.99043568,0.68434303,0.47150429,0.6168457,0.85638762,0.65908506,0.38202874,0.89552925,0.20579109,0.59747419,0.23463655
00:00:08:503,61,0.16037189,0.87720057,0.54079238,0.01355626,0.24096601,0.12653396,0.72235053,0.93015303,0.64252332,0.03722005,0.64079493,0.71737771,0.00245087,0.43974345,0.80459555,0.68596014,0.66731832,0.22982495,0.31780835,0.47635738,0.76809264,0.99636827,0.84723388,0.14094618,0.81821032,0.64924075,0.40160929,0.98864182,0.95989033,0.88284866,0.07294132,0.98154671,0.4059001,0.11084067,0.69682409,0.42356358,0.6876293,0.70446894,0.81208426,0.75468099,0.5482296,0.26166524,0.30246199,0.55007924,0.20982874,0.51029162,0.62218021,0.01921935,0.3633996,0.44712804,0.79419951,0.55321826,0.45041652,0.03337054,0.75400188,0.29770669,0.98397153,0.68883068,0.28771021,0.24036558,0.80834274
00:00:08:540,61,0.55364557,0.51870339,0.08482938,0.70685037,0.32337036,0.35185325,0.90142314,0.22658823,0.02752683,0.56390731,0.52068905,0.53768781,0.43346361,0.26741073,0.76415182,0.95490298,0.67748379,0.34723741,0.77309782,0.05426548,0.15810692,0.60566299,0.58179642,0.14342872,0.64088957,0.97244379,0.96954632,0.08055289,0.23546323,0.17047771,0.81802439,0.98901148,0.20708305,0.44450381,0.3758435,0.60215686,0.03267525,0.06988108,0.02183828,0.88037772,0.45292492,0.4613808,0.29838911,0.0039571,0.92960946,0.19815917,0.75769807,0.69831205,0.64920082,0.70434307,0.50441683,0.13357786,0.65299399,0.81015414,0.8739744,0.21781675,0.64975917,0.34300784,0.20536276,0.26887388,0.19859647
00:00:08:571,61,0.37586769,0.31665365,0.93574613,0.35377651,0.84273593,0.08959043,0.09154741,0.56737735,0.51230969,0.28123134,0.44704946,0.93933717,0.42004913,0.00209457,0.63600685,0.44115277,0.55672293,0.14339432,0.25815479,0.74111033,0.79636805,0.1495491,0.9902374,0.43427571,0.17570353,0.96867296,0.25545993,0.48570268,0.74274096,0.55759997,0.97493003,0.75033625,0.99632302,0.80026482,0.76618185,0.56344623,0.82127056,0.98376518,0.9436122,0.4451622,0.23542757,0.58913479,0.95878319,0.58457102,0.3571503,0.10538818,0.03153111,0.3274972,0.2111048,0.18502245,0.45909917,0.08376776,0.38014953,0.40258917,0.42851384,0.79055094,0.96246811,0.79132138,0.44115905,0.81991895,0.17217112
00:00:08:603,61,0.11280681,0.18368322,0.01527556,0.77375784,0.9352644,0.1429629,0.18534418,0.76138222,0.16493384,0.98631198,0.24952174,0.05405864,0.1917061,0.7570623,0.92695821,0.26908513,0.231251,0.3239132,0.5507014,0.54077601,0.80204377,0.21302672,0.16876564,0.58358848,0.67913577,0.62894715,0.3354395,0.6219151,0.26215125,0.53854302,0.08044745,0.2708525,0.77390285,0.14980225,0.05694344,0.87826297,0.52509975,0.50630538,0.94014111,0.88893097,0.40291505,0.6712257,0.54342915,0.44449476,0.90457687,0.90059821,0.14830056,0.89817802,0.67876806,0.42057593,0.32925097,0.59739418,0.39499478,0.52791602,0.89426548,0.0826897,0.5443125,0.64175958,0.99120327,0.43395384,0.62945703
00:00:08:638,61,0.14153444,0.55765009,0.13346129,0.85202249,0.29087277,0.27744975,0.70338933,0.01768611,0.63373769,0.61299863,0.9552647,0.88305662,0.38012375,0.79132877,0.48608292,0.61347304,0.52170121,0.36048044,0.52143945,0.91982852,0.80805841,0.99676256,0.49223518,0.61395377,0.50632316,0.17834005,0.57717848,0.11940949,0.02368616,0.86222161,0.63110308,0.85980998,0.41597633,0.03829001,0.65438031,0.14258549,0.61873919,0.41188687,0.74459532,0.72328673,0.69699655,0.78273712,0.29050271,0.09157617,0.41820397,0.67137292,0.81659192,0.32343235,0.13412218,0.15756146,0.83153325,0.14597945,0.06746241,0.29342493,0.82972582,0.12209944,0.21625616,0.63294952,0.78359616,0.91206626,0.04594586
00:00:08:671,61,0.7016271,0.06810486,0.48466346,0.1038282,0.45420962,0.3466614,0.70866338,0.61560255,0.38402955,0.11330423,0.12683514,0.09926137,0.77585473,0.69393843,0.89497109,0.61340077,0.75012479,0.98372611,0.18472193,0.44896223,0.71597493,0.90455027,0.30802733,0.34601353,0.6255488,0.00012312,0.04067914,0.45019864,0.05554279,0.11529392,0.80785874,0.46591113,0.95046168,0.32151283,0.04027596,0.88679263,0.80377714,0.30806708,0.79300373,0.99794974,0.99533731,0.31403943,0.07516825,0.53141404,0.88018083,0.41021332,0.1860839,0.96777692,0.65179152,0.88218547,0.77940378,0.83405828,0.98225394,0.76885751,0.6714443,0.65601166,0.48384431,0.48892901,0.46813793,0.55642217,0.52181928
00:00:08:703,61,0.44281149,0.2581741,0.99611456,0.57945598,0.79422024,0.19972794,0.35109356,0.36749606,0.81476951,0.32445381,0.11750501,0.53018483,0.54902356,0.35537125,0.89979502,0.36765049,0.10657919,0.55615137,0.45130383,0.54349474,0.08574118,0.78576722,0.1875208,0.29747259,0.66596265,0.22202378,0.65780489,0.39033265,0.66877857,0.23573604,0.37101815,0.52100551,0.06556222,0.50142397,0.97437575,0.86379136,0.41734084,0.25984081,0.98565548,0.42804366,0.79616076,0.93161787,0.65808532,0.78465154,0.86645613,0.63494207,0.88905356,0.24570095,0.83759317,0.05699038,0.74344542,0.34163039,0.4287751,0.55061492,0.28953542,0.80756723,0.97245792,0.15233128,0.58285298,0.73938026,0.90143879
00:00:08:752,61,0.39167419,0.02595162,0.52958718,0.9590951,0.32421486,0.41407493,0.78457252,0.05292251,0.40699175,0.92902506,0.1261575,0.19239313,0.3419486,0.28140284,0.37338723,0.95257226,0.05629607,0.46830065,0.06301697,0.83226021,0.34371503,0.34269914,0.86897801,0.1276432,0.10682015,0.53018761,0.38988292,0.54934151,0.21604072,0.03346011,0.55768879,0.46043825,0.01230002,0.95763618,0.66922828,0.28372871,0.84145685,0.89259101,0.19880988,0.03659099,0.49934965,0.72066133,0.81560642,0.82466325,0.72355563,0.63346604,0.27207757,0.60166097,0.47120558,0.37813642,0.12332488,0.831267,0.72808064,0.01832354,0.20326375,0.30050471,0.94327116,0.5371773,0.84280811,0.92098317,0.2197029
00:00:08:796,61,0.66648308,0.78932154,0.88436137,0.95386244,0.70752251,0.10316957,0.37918207,0.59570266,0.36986002,0.86663793,0.72570346,0.70966597,0.82478822,0.33712979,0.25480405,0.20761171,0.57444672,0.1940781,0.24786144,0.92851357,0.80519226,0.61784738,0.28739969,0.50795213,0.58863496,0.35019943,0.23772092,0.48910467,0.95745931,0.19361431,0.5877608,0.81177318,0.2343924,0.90156472,0.46968231,0.50473014,0.18462785,0.31792268,0.55904681,0.88424705,0.11076867,0.94188195,0.91779906,0.50148747,0.20055448,0.39029568,0.03948727,0.59607821,0.25746047,0.89469603,0.5940987,0.59855718,0.89488473,0.58598994,0.10324422,0.68629083,0.58641506,0.40950907,0.12904196,0.92493234,0.88720979
00:00:08:818,61,0.80491432,0.15082744,0.48418067,0.31664681,0.5494337,0.66993965,0.88834498,0.58160414,0.51503482,0.58970519,0.1824149,0.37316809,0.54139776,0.63826242,0.4762831,0.26116926,0.61496336,0.84862823,0.21279292,0.20537975,0.80516478,0.51478225,0.41872748,0.85189237,0.89560435,0.29071461,0.58014846,0.70213885,0.93146264,0.17198422,0.82529301,0.89324329,0.62548755,0.33441497,0.32239907,0.43086186,0.3342005,0.38498298,0.39161518,0.09333141,0.03257773,0.7005973,0.62006468,0.66960381,0.41942781,0.83716041,0.72864776,0.54508164,0.81226072,0.2578156,0.47997692,0.45497563,0.08308831,0.99700766,0.48041012,0.14576881,0.47306123,0.89658262,0.22821859,0.99566066,0.71925723
00:00:08:841,61,0.1714279,0.57815244,0.13100883,0.42219792,0.36805141,0.59240363,0.58528184,0.99090174,0.48242934,0.54195353,0.01396753,0.29480979,0.47964469,0.42344029,0.52289303,0.73614285,0.38713759,0.69512675,0.66645475,0.25080091,0.58922081,0.59736949,0.42522827,0.37376101,0.09386433,0.00342287,0.79155277,0.25689352,0.44709302,0.7799887,0.10674115,0.19743787,0.20116446,0.39461382,0.86911946,0.99535056,0.62402375,0.87515729,0.94703448,0.6626876,0.33031486,0.35526563,0.74506096,0.25343887,0.62839651,0.13756232,0.24333953,0.65605637,0.51123716,0.33643783,0.98846299,0.72949779,0.19063159,0.37848736,0.61268822,0.97882905,0.08548737,0.61561842,0.93059102,0.85959729,0.59969149
00:00:08:871,61,0.1117536,0.24143634,0.22441125,0.27582671,0.74311214,0.05846892,0.45721311,0.89359084,0.82823962,0.6892427,0.04076916,0.65620656,0.11017485,0.55929259,0.98116045,0.8430006,0.74036238,0.16586236,0.69751771,0.91235032,0.68703034,0.11620788,0.80512543,0.10635492,0.85868754,0.51835799,0.27137397,0.44983027,0.45115439,0.89305033,0.95702468,0.39283862,0.19630569,0.84261304,0.7604458,0.98105361,0.84240491,0.63914757,0.72454198,0.18867577,0.63072497,0.8110658,0.96146182,0.49019192,0.64295982,0.52732777,0.05625138,0.42852705,0.4489735,0.07984713,0.44137929,0.16531774,0.98139591,0.59352578,0.68294779,0.85921434,0.27991696,0.36920668,0.59277881,0.665436,0.39101303
00:00:08:903,61,0.3477305,0.15555777,0.96241076,0.73415132,0.54422083,0.38721576,0.35233571,0.48764451,0.6829588,0.76807261,0.6567748,0.18608514,0.67903997,0.83601813,0.45907927,0.73469544,0.89845572,0.27153285,0.6330778,0.38314438,0.61699288,0.71444333,0.2112248,0.22181671,0.44441695,0.61969588,0.87551375,0.17513752,0.17881698,0.09099653,0.01506323,0.05303466,0.53767427,0.50264556,0.07696222,0.78851256,0.06584398,0.58513839,0.18177461,0.99220272,0.36832116,0.15037772,0.37628712,0.96337361,0.84174365,0.44696359,0.85283183,0.2096337,0.35743057,0.15373587,0.48553364,0.42942817,0.35730741,0.60181593,0.77301305,0.39417291,0.70428122,0.53602896,0.34719547,0.40565382,0.25708701
00:00:08:935,61,0.7891443,0.34501258,0.61947432,0.03032753,0.76413356,0.34672448,0.92846087,0.64422048,0.05007215,0.74541919,0.808391,0.05363429,0.29245748,0.1572225,0.5883101,0.75616778,0.56176612,0.71033621,0.18304815,0.42595737,0.81052636,0.53476878,0.46854739,0.66025683,0.03183843,0.59109787,0.19081442,0.08834955,0.83575082,0.99693544,0.40278827,0.41334239,0.62903739,0.24694338,0.57825916,0.04981374,0.4814347,0.63128162,0.97306898,0.31850985,0.80017517,0.22710132,0.97961715,0.37684738,0.6390595,0.4314954,0.42734966,0.54372715,0.54201541,0.56368997,0.17969016,0.69351173,0.77163285,0.51217215,0.59050815,0.26193231,0.58988584,0.83116086,0.07186175,0.30187514,0.08160129
00:00:08:971,61,0.22157819,0.44968931,0.81396419,0.80142007,0.52003297,0.5589313,0.81848645,0.51542312,0.38148533,0.56228628,0.70209343,0.42949837,0.3308778,0.67635588,0.59102512,0.33109228,0.94942883,0.79226622,0.01307423,0.16259702,0.09515323,0.14362841,0.77869291,0.17432449,0.59789649,0.22908955,0.12343467,0.0712974,0.48750938,0.64050082,0.55182455,0.34410238,0.65322898,0.45995561,0.6436598,0.68329047,0.98966854,0.60680682,0.06574799,0.96494055,0.91199604,0.09277482,0.21938502,0.59938129,0.45433563,0.80027382,0.98365229,0.12194898,0.82012291,0.3519086,0.92788756,0.26447075,0.8498159,0.24900851,0.79855308,0.99372002,0.56400523,0.38532474,0.45809504,0.31694088,0.59475193
00:00:09:003,61,0.63670612,0.06356234,0.99716659,0.48237966,0.51917863,0.3253886,0.90854765,0.55940742,0.58204916,0.36713702,0.15545478,0.31263743,0.30974611,0.15542746,0.69754409,0.41034578,0.41915587,0.19372752,0.9814603,0.12064388,0.43888167,0.48927043,0.75977003,0.28080908,0.29514142,0.32724277,0.87966148,0.06090663,0.05908403,0.2761984,0.5556954,0.7723523,0.13735658,0.92422655,0.59490381,0.06263829,0.91847994,0.98840135,0.13285075,0.02543786,0.97938484,0.14559766,0.6835812,0.93072011,0.88832283,0.18998662,0.82051391,0.99787776,0.85367168,0.44163634,0.79048639,0.81268147,0.78814748,0.0789761,0.58527883,0.38424378,0.00752344,0.83676783,0.77389134,0.09718181,0.02076136
00:00:09:035,61,0.9383843,0.5698715,0.84432721,0.7297418,0.17688914,0.94513122,0.78544878,0.44223852,0.66100226,0.54849609,0.79802715,0.47819568,0.28402223,0.56789508,0.18348781,0.00164331,0.02012365,0.79027818,0.64819693,0.85814447,0.44243671,0.73291104,0.60860782,0.26994632,0.86232947,0.24610466,0.02968949,0.51536869,0.0976205,0.42608936,0.17228274,0.05014784,0.5164394,0.54993951,0.25088234,0.65280992,0.49538629,0.20198755,0.46134505,0.41576401,0.01655019,0.59457271,0.25022496,0.45160535,0.72044334,0.79971943,0.30549832,0.97223808,0.98105377,0.56642437,0.89189496,0.51300156,0.2748235,0.67130027,0.80091551,0.51208637,0.94692081,0.90909341,0.5763446,0.97895317,0.11030679
00:00:09:066,61,0.61437529,0.45677982,0.79575175,0.63234705,0.48138317,0.29018986,0.60456794,0.98494847,0.62303381,0.59285058,0.08382349,0.73771288,0.52515493,0.53755011,0.90819732,0.43207526,0.9796577,0.69486848,0.04196906,0.3189078,0.11203927,0.41863661,0.43826911,0.12672905,0.7431316,0.56963003,0.41361626,0.23055774,0.45537343,0.55967189,0.69949502,0.44214705,0.76621856,0.63760634,0.55108502,0.38967167,0.76194306,0.70325716,0.5889177,0.13763806,0.17853779,0.82205416,0.1837393,0.6565027,0.07305569,0.98153231,0.60191487,0.97975817,0.99834822,0.68392453,0.98900189,0.73436762,0.98470502,0.39641694,0.73319088,0.2526418,0.1584243,0.24853032,0.19287013,0.83166035,0.02447475
00:00:09:103,61,0.90738684,0.67860169,0.72827648,0.15699903,0.29506314,0.15982674,0.30364612,0.66172172,0.96347014,0.67080873,0.99454827,0.48289662,0.77642447,0.73124918,0.20088819,0.42417625,0.14427025,0.40329372,0.44616987,0.85304474,0.27561064,0.1415073,0.75881042,0.53140993,0.00280232,0.3811083,0.21105049,0.35935916,0.51171462,0.20622179,0.02628402,0.56180953,0.04249497,0.38951835,0.68661745,0.79443395,0.5051155,0.08096268,0.1516339,0.85458634,0.28615334,0.47564215,0.6942908,0.82554564,0.82065491,0.7834423,0.92376267,0.13063005,0.64663778,0.67828207,0.64753104,0.46495883,0.69801579,0.76083506,0.54547269,0.48597555,0.39254897,0.74726933,0.91774642,0.81488294,0.59626077
00:00:09:134,61,0.4322705,0.45577148,0.83051325,0.3541566,0.34038962,0.40481872,0.90850684,0.31500305,0.21592687,0.45434016,0.74429743,0.35884823,0.7135816,0.50711381,0.32096761,0.32371164,0.80109756,0.96864305,0.22228764,0.76671541,0.94511503,0.06854748,0.39316084,0.44467103,0.83699651,0.34845098,0.56663881,0.70793354,0.07385812,0.15297349,0.70771869,0.47453203,0.08132099,0.8208242,0.11619831,0.76485012,0.13804195,0.96150754,0.71266898,0.84301008,0.68630073,0.03515015,0.11130468,0.22917655,0.72739192,0.038296,0.33230152,0.56371631,0.14132255,0.47270875,0.23107598,0.75550865,0.94892596,0.76161169,0.48717484,0.69998983,0.60220872,0.95301437,0.63578267,0.68718932,0.98240109
00:00:09:166,61,0.97570336,0.73847467,0.60053875,0.71141318,0.06278183,0.11220379,0.05451466,0.02696552,0.07726823,0.88049887,0.3328042,0.78911493,0.37925546,0.08228436,0.16304921,0.39863988,0.34857446,0.76302748,0.97618751,0.03367173,0.75898727,0.37091697,0.90472738,0.38160259,0.25147492,0.34357215,0.28994429,0.27537924,0.20630888,0.41721562,0.84405869,0.06449658,0.41113084,0.08187595,0.54113791,0.64912566,0.55955103,0.81588145,0.00089584,0.60447985,0.43407072,0.65607043,0.67179301,0.57053223,0.79198647,0.80039771,0.5509677,0.76425184,0.56121988,0.00959278,0.83412069,0.5890722,0.73681811,0.18063146,0.62971358,0.06532564,0.39048221,0.2895621,0.14938198,0.32362594,0.2570409
00:00:09:203,61,0.37758422,0.33936347,0.73403775,0.731727,0.70571044,0.5176467,0.50287838,0.54645376,0.78771083,0.98838792,0.47847551,0.67689996,0.72916245,0.0978779,0.52212224,0.62983932,0.67873493,0.01998886,0.16449183,0.41714073,0.94657463,0.54830421,0.35007325,0.94156525,0.82433578,0.43976309,0.9391964,0.28169316,0.20501141,0.96336848,0.32989014,0.17537282,0.04410435,0.05164028,0.13981741,0.19013835,0.46879325,0.32825049,0.75545273,0.55492977,0.15980909,0.17813189,0.11918896,0.63326921,0.69794224,0.45339562,0.06135516,0.34083838,0.71960428,0.71087233,0.0863388,0.71645959,0.03631322,0.4041137,0.11843999,0.65988763,0.8827757,0.53878596,0.40577355,0.40384413,0.39106442
00:00:09:235,61,0.95919116,0.07985713,0.9925603,0.8948611,0.42125181,0.64461122,0.63488188,0.57709546,0.14923436,0.82194906,0.50345671,0.74751267,0.98948768,0.02580131,0.06159415,0.01334936,0.68681462,0.94134876,0.95481109,0.20083149,0.32814013,0.25739885,0.79465301,0.1848804,0.03687609,0.35349382,0.78246268,0.94056547,0.41676333,0.56065341,0.77134779,0.29347448,0.05450347,0.62955644,0.5692958,0.93106643,0.40733871,0.00390972,0.31581359,0.14911215,0.57915846,0.15689811,0.9398004,0.60809865,0.28007355,0.95027707,0.44330206,0.20246501,0.75445364,0.43014474,0.73374976,0.13026722,0.80817368,0.16887635,0.9384845,0.07500388,0.48391772,0.65026524,0.88510998,0.35400919,0.46577275
00:00:09:267,61,0.83186863,0.23231519,0.87532551,0.28205414,0.98973342,0.25754622,0.37223332,0.05136461,0.09478605,0.66382501,0.85461139,0.37924935,0.41251462,0.31357151,0.98663711,0.98005494,0.85480807,0.29341102,0.32722053,0.27071167,0.51399452,0.50268571,0.49127384,0.93354557,0.85056803,0.52951223,0.00099557,0.34346595,0.69369735,0.25660407,0.37119596,0.45046825,0.20655507,0.59262512,0.26675053,0.42005994,0.96486369,0.16829055,0.2123295,0.39064321,0.28720617,0.19779068,0.48371983,0.37120171,0.30458702,0.48272168,0.98992701,0.98102213,0.65841662,0.4589262,0.01114018,0.60863683,0.70717377,0.37232562,0.29194178,0.3257311,0.6944047,0.65656879,0.53023072,0.33978208,0.764784
00:00:09:303,61,0.90175508,0.00337451,0.69902144,0.66662286,0.32344878,0.66915211,0.26646564,0.3720262,0.01951943,0.91200045,0.2143134,0.44276073,0.28720976,0.20499922,0.74375306,0.70168835,0.64644678,0.36885622,0.18633581,0.16062174,0.86545123,0.80644684,0.91628416,0.83867179,0.31199475,0.63783572,0.46036522,0.74454436,0.47286131,0.27210546,0.8190267,0.32605868,0.8742852,0.57293828,0.56926087,0.8348735,0.53287199,0.85909322,0.62988908,0.93274101,0.36537251,0.30840946,0.56249063,0.99108608,0.94649056,0.89987083,0.59603142,0.94759833,0.27380776,0.52424794,0.22864752,0.85311557,0.92228666,0.48706705,0.31953459,0.30856455,0.7402825,0.54687109,0.00352953,0.19340357,0.56345939
00:00:09:335,61,0.06277265,0.44091928,0.82393699,0.04009385,0.17456252,0.14091464,0.87955545,0.40776118,0.43877655,0.10264469,0.65694974,0.5271243,0.33333737,0.81507268,0.89255036,0.43064343,0.03190274,0.73027587,0.13634244,0.50259025,0.4719728,0.27415362,0.40922917,0.69051554,0.88252084,0.89940495,0.18851244,0.51306251,0.53408113,0.78628521,0.49287368,0.01021026,0.88946991,0.50979381,0.21943605,0.13768833,0.10555458,0.47839528,0.35847856,0.09052863,0.58925719,0.39357126,0.57480277,0.3191113,0.63986153,0.19287487,0.22560525,0.25964753,0.33172156,0.77867624,0.70354275,0.47792227,0.19459813,0.80568628,0.43985835,0.13718177,0.5975934,0.60099909,0.95713703,0.18353019,0.3801935
