timecode,blendShapeCount,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,headYaw,headPitch,headRoll,leftEyeYaw,leftEyePitch,leftEyeRoll,rightEyeYaw,rightEyePitch,rightEyeRoll
00:00:05:12,51,0.05927285,0.06050672,0.00219581,0.66358525,0.12878537,0.21776530,0.01291988,0.06600023,0.05761205,0.66492403,0.00124856,0.14053707,0.31243280,0.00651012,0.00005395,0.00001743,0.00121299,0.00348750,0.00174065,0.00133259,0.08021796,0.00009911,0.00721877,0.00057767,0.00039833,0.00417836,0.00669103,0.00150537,0.00023429,0.00430741,0.01355733,0.00388574,0.00129751,0.01508220,0.01625673,0.01049945,0.00651947,0.00015118,0.00016419,0.00047128,0.00046940,0.00000056,0.04170868,0.01783965,0.18229762,0.04863930,0.00000814,0.00000018,0.00000028,0.00000320,0.00000056,0,0.08169595125906125,-0.011218206570634,-0.046003160288648426,0.48590365052223206,0.39081835746765137,0,0.48590365052223206,0.39081835746765137,0
00:00:05:13,51,0.04872568,0.06326760,0.00270483,0.59730893,0.12307657,0.24105069,0.01508332,0.06067424,0.06218737,0.59861898,0.00175871,0.12796295,0.29714426,0.00690932,0.00004661,0.00002094,0.00101214,0.00436297,0.00230107,0.00113335,0.06699966,0.00019054,0.00437300,0.00048365,0.00039169,0.00290515,0.00488241,0.00189626,0.00036513,0.00283017,0.01311234,0.00586420,0.00153080,0.01876622,0.01523925,0.01381491,0.00976588,0.00015821,0.00017254,0.00041116,0.00042156,0.00000059,0.04210702,0.01889980,0.17769250,0.04681062,0.00000868,0.00000018,0.00000029,0.00000263,0.00000059,0,0.08541614301145672,-0.012329699022979016,-0.03701694273173841,0.483297199010849,0.39474618434906006,0,0.483297199010849,0.39474618434906006,0
00:00:05:14,51,0.07599440,0.06672948,0.01095131,0.31945795,0.12605363,0.32936507,0.01084753,0.05003484,0.06420697,0.30840191,0.00615539,0.13064271,0.23808393,0.00770506,0.00004458,0.00001746,0.00120886,0.00420643,0.00215677,0.00119366,0.07316336,0.00012690,0.00562723,0.00035400,0.00027393,0.00354039,0.00555714,0.00172839,0.00035795,0.00345719,0.00990276,0.00584061,0.00139090,0.01588122,0.01042664,0.01242026,0.00821498,0.00019196,0.00018432,0.00026572,0.00026812,0.00000048,0.05229661,0.00852707,0.12784840,0.03739647,0.00000796,0.00000014,0.00000025,0.00000221,0.00000048,0,0.1009296370937288,-0.013745324167307435,-0.029327319466902743,0.4788512587547302,0.39865386486053467,0,0.4788512587547302,0.39865386486053467,0
00:00:06:00,51,0.05481656,0.04994339,0.00775988,0.40301126,0.15535459,0.29147574,0.01336319,0.04450708,0.04889932,0.38642856,0.00435926,0.16279742,0.21480177,0.00859788,0.00005412,0.00001192,0.00221762,0.00693972,0.00438298,0.00097693,0.02959102,0.00005762,0.01261938,0.00097499,0.00050902,0.00097634,0.00180507,0.00591537,0.00028010,0.00332578,0.00837719,0.00654330,0.00304252,0.01073371,0.00603959,0.03431947,0.00869694,0.00018564,0.00023392,0.00025186,0.00016493,0.00000047,0.03492034,0.01384092,0.17377926,0.05351975,0.00001197,0.00000010,0.00000039,0.00000176,0.00000047,0,0.07784714200978946,-0.019019274802004105,-0.028369648428334355,0.4776207506656647,0.39935240149497986,0,0.4776207506656647,0.39935240149497986,0
00:00:06:01,51,0.04603412,0.05695871,0.00759254,0.40064195,0.14427142,0.24733858,0.01597797,0.04341803,0.05529836,0.39037192,0.00462966,0.15312129,0.25561345,0.00934020,0.00006960,0.00000956,0.00182487,0.00550338,0.00302961,0.00085621,0.03075721,0.00001728,0.02675408,0.00106855,0.00060968,0.00325321,0.00576537,0.00353133,0.00017710,0.00642661,0.01726259,0.00467243,0.00185934,0.00876105,0.00744482,0.01736652,0.00646137,0.00021723,0.00026928,0.00043791,0.00031713,0.00000054,0.03581312,0.01625724,0.19448693,0.05242366,0.00001216,0.00000011,0.00000036,0.00000195,0.00000054,0,0.08039104445025659,-0.02197408099188838,-0.03326056852978126,0.47668927907943726,0.39665380120277405,0,0.47668927907943726,0.39665380120277405,0
00:00:06:02,51,0.02748823,0.06109044,0.00183090,0.71273035,0.12244836,0.16987239,0.02834228,0.03344416,0.06035554,0.70898157,0.00094627,0.12832196,0.20646177,0.01144117,0.00005397,0.00001892,0.00197583,0.00677974,0.00382782,0.00146965,0.08018775,0.00002437,0.03596431,0.00050211,0.00030839,0.00125601,0.00236113,0.00375820,0.00022981,0.00219792,0.00961663,0.00576950,0.00245360,0.01083772,0.00995350,0.01259236,0.00638527,0.00018281,0.00020568,0.00036258,0.00025002,0.00000044,0.03641841,0.01148243,0.19590297,0.06750306,0.00001074,0.00000011,0.00000041,0.00000215,0.00000044,0,0.08234907144537282,-0.02647681464634512,-0.031216299991285067,0.4789586663246155,0.3916788697242737,0,0.4789586663246155,0.3916788697242737,0
00:00:06:03,51,0.03077182,0.05334602,0.00214701,0.69067228,0.13461062,0.15052584,0.02525258,0.03787505,0.05334219,0.68314457,0.00095615,0.14314303,0.19164294,0.01027094,0.00005295,0.00001685,0.00288017,0.00824303,0.00442227,0.00170050,0.08575190,0.00004338,0.02024236,0.00043429,0.00027352,0.00099304,0.00136551,0.00176359,0.00034820,0.00321705,0.00381311,0.00452349,0.00320317,0.00564140,0.00690675,0.00934000,0.00650785,0.00025996,0.00021437,0.00021480,0.00018834,0.00000032,0.03313051,0.01405559,0.22617330,0.06771398,0.00001051,0.00000009,0.00000026,0.00000189,0.00000032,0,0.09045349431257624,-0.018763839674195096,-0.03400575548192069,0.4793925881385803,0.38912785053253174,0,0.4793925881385803,0.38912785053253174,0
00:00:06:04,51,0.03983973,0.06127240,0.00178521,0.71988004,0.12758070,0.19335255,0.02221938,0.04283521,0.05916308,0.71644396,0.00092929,0.14090377,0.25794300,0.00977081,0.00006838,0.00001949,0.00180523,0.00519297,0.00265709,0.00231056,0.18174399,0.00005441,0.01619566,0.00039421,0.00025663,0.00157863,0.00268934,0.00184668,0.00019357,0.00280100,0.01030875,0.00292298,0.00152446,0.00560449,0.00935783,0.00567332,0.00359470,0.00021658,0.00025159,0.00036432,0.00030612,0.00000043,0.04856671,0.01201729,0.18842238,0.05422572,0.00000954,0.00000013,0.00000031,0.00000300,0.00000043,0,0.07645581378556994,-0.011030952395162366,-0.030390951995253303,0.4803732931613922,0.3906521797180176,0,0.4803732931613922,0.3906521797180176,0
00:00:06:05,51,0.04801543,0.05546410,0.00318003,0.63670421,0.13817276,0.22955403,0.01708126,0.05093782,0.05575892,0.62203169,0.00131443,0.15328506,0.30082998,0.00912318,0.00004896,0.00002362,0.00139297,0.00441117,0.00230843,0.00204362,0.20199728,0.00006723,0.01290583,0.00024688,0.00015936,0.00303621,0.00597812,0.00194624,0.00015101,0.00246585,0.01591249,0.00431090,0.00129559,0.01352838,0.01437864,0.00630904,0.00368297,0.00015384,0.00018434,0.00037683,0.00029313,0.00000050,0.03695710,0.01043392,0.20876889,0.06167025,0.00000758,0.00000019,0.00000032,0.00000346,0.00000050,0,0.07257058567961154,-0.007490981393531235,-0.02329615622246103,0.4796324372291565,0.39523959159851074,0,0.4796324372291565,0.39523959159851074,0
00:00:06:06,51,0.03924076,0.05385260,0.00286790,0.62087095,0.13896616,0.22396141,0.02332468,0.03401929,0.05424849,0.60401887,0.00155040,0.14843257,0.19779204,0.01052026,0.00006084,0.00002538,0.00285955,0.01188224,0.00725321,0.00235792,0.14439505,0.00004163,0.03144082,0.00026963,0.00017142,0.00016144,0.00038000,0.00624677,0.00029705,0.00065115,0.00605190,0.00496337,0.00554209,0.00379117,0.00377299,0.01004805,0.00524194,0.00026098,0.00028926,0.00014994,0.00008628,0.00000036,0.04429356,0.01047462,0.18180175,0.05940694,0.00001167,0.00000007,0.00000037,0.00000192,0.00000036,0,0.06794444400056662,0.004353459895613017,-0.025034777789931375,0.479702889919281,0.3964361548423767,0,0.479702889919281,0.3964361548423767,0
00:00:06:07,51,0.03361433,0.05110175,0.00272923,0.59124970,0.14869656,0.18684775,0.02237881,0.03328874,0.04923752,0.58882338,0.00205962,0.16387746,0.26350665,0.01208256,0.00005720,0.00001799,0.00151269,0.00512088,0.00295275,0.00206085,0.13091598,0.00004677,0.01983555,0.00043935,0.00035002,0.00126469,0.00245623,0.00230172,0.00029661,0.00203340,0.01448745,0.00372928,0.00160553,0.00861467,0.01010148,0.00726924,0.00680554,0.00017722,0.00017473,0.00034073,0.00028935,0.00000047,0.04620320,0.00654157,0.19889714,0.05587019,0.00000899,0.00000013,0.00000030,0.00000222,0.00000047,0,0.0810184933385219,0.003132702777714466,-0.027860063046791287,0.4801718592643738,0.39555150270462036,0,0.4801718592643738,0.39555150270462036,0
00:00:06:08,51,0.03052232,0.06905279,0.00350597,0.56442612,0.11212822,0.18928312,0.02631357,0.02262494,0.06586042,0.55332768,0.00190029,0.12165911,0.18753429,0.01636190,0.00003596,0.00002375,0.00164004,0.00614678,0.00331095,0.00170883,0.14624812,0.00013862,0.00921750,0.00019326,0.00016162,0.00077265,0.00155622,0.00253318,0.00043434,0.00093500,0.00778711,0.00670351,0.00247894,0.01489425,0.01038601,0.00932560,0.00845318,0.00015200,0.00015000,0.00022138,0.00020130,0.00000040,0.05951760,0.00495510,0.17094186,0.04456905,0.00000751,0.00000012,0.00000034,0.00000201,0.00000040,0,0.09091252117299709,0.00331854874489859,-0.023145059635578502,0.4806767404079437,0.3959757089614868,0,0.4806767404079437,0.3959757089614868,0
00:00:06:09,51,0.05471892,0.09543210,0.00667030,0.43606070,0.08269951,0.20842977,0.01747308,0.02139931,0.08858201,0.41937116,0.00362153,0.09700559,0.16468866,0.01648131,0.00004601,0.00001150,0.00254519,0.00458519,0.00252946,0.00203552,0.18267027,0.00002185,0.05035521,0.00030545,0.00015280,0.00073745,0.00179557,0.00519125,0.00013085,0.00129710,0.00892776,0.00357901,0.00190669,0.01066720,0.01073423,0.00931165,0.00321818,0.00012676,0.00016877,0.00058248,0.00028108,0.00000044,0.07767650,0.00430503,0.10860141,0.03797750,0.00000787,0.00000009,0.00000038,0.00000244,0.00000044,0,0.09853243786407011,0.01328997141901573,-0.020645572093572363,0.479983389377594,0.3977280557155609,0,0.479983389377594,0.3977280557155609,0
00:00:06:10,51,0.06767799,0.10398961,0.00541112,0.49704543,0.07810178,0.20789155,0.01469126,0.04293900,0.10058528,0.47515419,0.00276911,0.08585408,0.23995462,0.00984971,0.00003969,0.00002092,0.00231948,0.00543407,0.00311763,0.00343131,0.31359467,0.00008252,0.02493876,0.00021741,0.00011607,0.00010430,0.00021433,0.00593052,0.00032779,0.00061333,0.00237574,0.00290374,0.00284440,0.00595341,0.00619483,0.00845558,0.00334533,0.00012182,0.00013830,0.00024212,0.00013830,0.00000023,0.07585088,0.00362452,0.10094739,0.03848274,0.00000648,0.00000006,0.00000021,0.00000181,0.00000023,0,0.09106478934740733,0.01114891011061344,-0.014482257180022747,0.48137879371643066,0.39858877658843994,0,0.48137879371643066,0.39858877658843994,0
00:00:06:11,51,0.04702927,0.07317987,0.00410752,0.56064540,0.10662069,0.18817711,0.01933755,0.03748345,0.07331405,0.54164928,0.00208805,0.12101727,0.27207762,0.01268773,0.00003625,0.00005155,0.00379420,0.01614688,0.00618135,0.00402583,0.46246350,0.00003372,0.04362170,0.00002244,0.00001513,0.00059604,0.00113438,0.00107810,0.00020887,0.00043647,0.00230128,0.00790164,0.00589718,0.00793952,0.00927201,0.00165207,0.00249382,0.00030117,0.00021085,0.00015234,0.00011958,0.00000032,0.06085499,0.00404131,0.16081731,0.04510409,0.00000686,0.00000013,0.00000022,0.00000174,0.00000032,0,0.09985276432313268,0.009918001584830785,-0.02542888747079536,0.4827658236026764,0.3972107768058777,0,0.4827658236026764,0.3972107768058777,0
00:00:06:12,51,0.03992960,0.08009966,0.00372804,0.56320429,0.09998517,0.20454822,0.02013512,0.03306713,0.08422595,0.54743278,0.00171366,0.10532858,0.27245557,0.01403761,0.00011275,0.00028874,0.00528267,0.20076193,0.01128413,0.02052538,0.14102516,0.00006661,0.00571414,0.00006009,0.00005820,0.00166882,0.00395627,0.00106679,0.00023058,0.00047651,0.00997703,0.00817891,0.01123370,0.00203383,0.01734357,0.00184262,0.00288005,0.00344435,0.00356574,0.00150305,0.00123977,0.00000146,0.03870286,0.00704037,0.17536077,0.04664622,0.00002229,0.00000060,0.00000050,0.00000210,0.00000146,0,0.09401658009093465,0.013095083506598439,-0.029550897609031537,0.4846875071525574,0.39805877208709717,0,0.4846875071525574,0.39805877208709717,0
00:00:06:13,51,0.05504790,0.04240755,0.02582248,0.12069741,0.18048233,0.30047289,0.01282154,0.03142398,0.04274454,0.12354676,0.02326459,0.20293136,0.23927131,0.01253187,0.00008097,0.00027692,0.00674723,0.23558734,0.00954627,0.01437040,0.07285678,0.00016083,0.00176711,0.00004694,0.00005404,0.00359036,0.00754702,0.00057094,0.00027706,0.00064783,0.01113652,0.01062498,0.01052291,0.00380344,0.02777334,0.00239529,0.00493051,0.00510902,0.00404073,0.00159516,0.00164898,0.00000195,0.02875243,0.00562999,0.17815112,0.06135132,0.00002709,0.00000082,0.00000044,0.00000190,0.00000195,0,0.08648857954334763,0.012859236818282592,-0.032541681645807924,0.48186278343200684,0.39722108840942383,0,0.48186278343200684,0.39722108840942383,0
00:00:07:00,51,0.05961188,0.03470415,0.04181276,0.07491727,0.19445430,0.34414867,0.01146772,0.03868490,0.03721916,0.07327993,0.04104442,0.21797350,0.21585934,0.00923150,0.00005520,0.00061991,0.00451219,0.29216507,0.01054810,0.00875748,0.05538386,0.00038752,0.00101190,0.00002735,0.00002870,0.00082144,0.00167512,0.00115482,0.00055622,0.00022479,0.00351256,0.01525522,0.01814571,0.00477103,0.01466862,0.00425019,0.00681009,0.00471101,0.00446309,0.00075090,0.00064331,0.00000122,0.02809300,0.00359783,0.14483860,0.07119516,0.00002913,0.00000047,0.00000037,0.00000144,0.00000122,0,0.09172783126966294,0.010596227127526996,-0.032249654953128114,0.4820323586463928,0.3984106779098511,0,0.4820323586463928,0.3984106779098511,0
00:00:07:01,51,0.07434800,0.03521272,0.05906574,0.05588676,0.20618142,0.37349179,0.00956570,0.04018857,0.03618006,0.05918470,0.05493957,0.23000360,0.21824388,0.00860143,0.00006503,0.00048048,0.00521399,0.28894284,0.00913578,0.00901917,0.04022007,0.00022450,0.00115144,0.00005123,0.00006146,0.00247144,0.00480735,0.00069969,0.00040304,0.00047548,0.00698407,0.01054175,0.01157992,0.00518218,0.02771841,0.00313257,0.00673118,0.00510955,0.00429867,0.00183777,0.00177891,0.00000172,0.02415580,0.00444295,0.14786059,0.07210893,0.00003152,0.00000069,0.00000035,0.00000166,0.00000172,0,0.09065077042436373,0.013997761038999338,-0.03945097561951868,0.48320603370666504,0.39779043197631836,0,0.48320603370666504,0.39779043197631836,0
00:00:07:02,51,0.06644829,0.03414581,0.05807779,0.06141256,0.20685679,0.34703064,0.01077468,0.04446308,0.03750234,0.05589973,0.05427503,0.22654693,0.21438362,0.00772206,0.00006701,0.00026726,0.00846707,0.28836355,0.00997028,0.00871189,0.03900881,0.00016423,0.00131193,0.00005980,0.00007841,0.00346325,0.00679613,0.00054244,0.00044289,0.00052840,0.00954774,0.01067391,0.00935274,0.00503358,0.02391944,0.00263207,0.00806850,0.00540956,0.00420282,0.00167351,0.00170115,0.00000183,0.03009576,0.00333357,0.13316143,0.06926795,0.00003334,0.00000064,0.00000035,0.00000155,0.00000183,0,0.09500687500819319,0.0195412872475353,-0.043030072557547254,0.48310166597366333,0.39729246497154236,0,0.48310166597366333,0.39729246497154236,0
00:00:07:03,51,0.05933803,0.04811975,0.05036414,0.06293534,0.15538342,0.30660829,0.01143791,0.04102062,0.05051731,0.06716364,0.04738965,0.17183375,0.22855136,0.00914042,0.00006434,0.00027650,0.01058254,0.30992156,0.00820163,0.00898496,0.04040343,0.00013965,0.00177980,0.00004555,0.00006057,0.00303983,0.00473984,0.00039961,0.00072709,0.00058429,0.00465028,0.00993259,0.01098562,0.00497559,0.02775659,0.00234379,0.01011573,0.00695349,0.00435961,0.00135923,0.00192313,0.00000158,0.02268033,0.00458918,0.19999579,0.07765511,0.00003025,0.00000061,0.00000030,0.00000153,0.00000158,0,0.09375515641519731,0.012409590490185609,-0.037861205918527076,0.4823669493198395,0.39789941906929016,0,0.4823669493198395,0.39789941906929016,0
00:00:07:04,51,0.04163076,0.03432208,0.05910701,0.05360148,0.20401046,0.26947230,0.01520146,0.03052231,0.03541216,0.05733982,0.05600772,0.23121423,0.23008108,0.01271784,0.00006279,0.00043173,0.00588576,0.29557389,0.00927260,0.00914486,0.04363742,0.00017956,0.00143420,0.00005232,0.00006836,0.00339697,0.00603870,0.00050830,0.00048008,0.00061221,0.00720481,0.01066992,0.01010276,0.00511617,0.02649785,0.00281070,0.00834431,0.00541611,0.00419513,0.00135958,0.00157150,0.00000174,0.02261981,0.00551714,0.18151794,0.08203659,0.00003014,0.00000076,0.00000037,0.00000153,0.00000174,0,0.09553963825511916,0.01132097969804442,-0.034855518145852346,0.48085466027259827,0.3975091576576233,0,0.48085466027259827,0.3975091576576233,0
00:00:07:05,51,0.04618527,0.04088391,0.04606221,0.06920122,0.18041091,0.28423843,0.01402105,0.03238698,0.04130955,0.07180515,0.04357716,0.21020328,0.22117808,0.01224016,0.00007059,0.00036270,0.00627198,0.29632106,0.00857757,0.00855564,0.04070091,0.00016294,0.00131740,0.00008506,0.00007373,0.00844823,0.01380555,0.00066002,0.00029094,0.00150291,0.00706234,0.01098396,0.00731805,0.00664364,0.03880213,0.00406639,0.00499852,0.00513772,0.00484563,0.00290187,0.00258621,0.00000228,0.02646047,0.00685542,0.18538636,0.06520452,0.00003750,0.00000103,0.00000042,0.00000190,0.00000228,0,0.09294398519980511,0.004700927481227656,-0.03663301493371657,0.47986751794815063,0.3975917398929596,0,0.47986751794815063,0.3975917398929596,0
00:00:07:06,51,0.05837469,0.02842887,0.04205028,0.07381520,0.23677169,0.37414050,0.01228529,0.03672522,0.03017630,0.07437183,0.04129043,0.26040584,0.22085616,0.00902828,0.00005768,0.00037126,0.00793518,0.30802867,0.00966078,0.00816497,0.05927311,0.00010074,0.00244474,0.00003619,0.00003512,0.00410411,0.00806655,0.00080537,0.00031206,0.00053704,0.00682985,0.01255566,0.01029162,0.00704264,0.02567847,0.00288812,0.00531401,0.00434103,0.00383634,0.00131411,0.00111525,0.00000183,0.02732674,0.00385181,0.15730882,0.07278463,0.00003234,0.00000067,0.00000042,0.00000182,0.00000183,0,0.0838522775808241,0.006645105835637665,-0.0357530113167747,0.4796527922153473,0.3998034596443176,0,0.4796527922153473,0.3998034596443176,0
00:00:07:07,51,0.05085428,0.03385422,0.05116611,0.06482085,0.21020113,0.28264070,0.01316540,0.03791502,0.03474451,0.06407255,0.04843467,0.23608187,0.21403958,0.01013867,0.00007434,0.00030624,0.00828424,0.31420866,0.00752921,0.00906091,0.03995946,0.00012986,0.00148083,0.00009220,0.00007626,0.00822433,0.01321028,0.00066956,0.00027618,0.00172079,0.00673416,0.00908164,0.00706680,0.00502637,0.03664560,0.00383384,0.00455085,0.00664041,0.00572614,0.00285946,0.00248468,0.00000222,0.02801200,0.00495332,0.16834345,0.06661414,0.00004116,0.00000086,0.00000040,0.00000205,0.00000222,0,0.08660322698481604,-0.0010689482649725232,-0.03839384607075754,0.47854486107826233,0.40179213881492615,0,0.47854486107826233,0.40179213881492615,0
00:00:07:08,51,0.04887876,0.02598620,0.04662263,0.06713264,0.27050665,0.36590061,0.01427003,0.03357611,0.02662621,0.07026993,0.04627113,0.29084170,0.24240117,0.01066957,0.00007620,0.00026395,0.00848706,0.29315460,0.00788909,0.01384099,0.06307559,0.00007148,0.00248982,0.00007647,0.00006738,0.01781748,0.03096711,0.00064584,0.00020443,0.00183118,0.01127591,0.01156356,0.00609364,0.00726336,0.05359067,0.00257071,0.00345244,0.00488156,0.00451245,0.00383643,0.00372704,0.00000277,0.02654755,0.00536837,0.16951500,0.07249541,0.00004009,0.00000132,0.00000049,0.00000208,0.00000277,0,0.07016007064653897,0.003171522288862683,-0.03499033331793711,0.4787299633026123,0.40320876240730286,0,0.4787299633026123,0.40320876240730286,0
00:00:07:09,51,0.04628511,0.02243697,0.03291445,0.09063561,0.28678301,0.35941941,0.01468961,0.03538931,0.02401621,0.09183551,0.03314382,0.30344445,0.25986022,0.00953981,0.00006122,0.00042231,0.00566852,0.27683386,0.00926765,0.01259039,0.06903382,0.00008113,0.00296198,0.00004449,0.00004472,0.00570984,0.01123300,0.00068775,0.00025189,0.00071385,0.00904846,0.01302825,0.00966954,0.00729295,0.03995047,0.00254274,0.00452748,0.00412224,0.00354426,0.00208663,0.00197716,0.00000200,0.02995970,0.00292038,0.14267254,0.07462540,0.00003337,0.00000089,0.00000043,0.00000174,0.00000200,0,0.07479510683265016,-0.005981337809008957,-0.033647207645959645,0.47870343923568726,0.4032538831233978,0,0.47870343923568726,0.4032538831233978,0
00:00:07:10,51,0.06336500,0.02465848,0.04852030,0.06361622,0.28489894,0.30801949,0.01099258,0.03405150,0.02259946,0.06881990,0.04739470,0.30149877,0.23600556,0.01050021,0.00009907,0.00039910,0.00503056,0.28236654,0.00733021,0.01550387,0.05255425,0.00009648,0.00204164,0.00011327,0.00009993,0.00703145,0.01399577,0.00087991,0.00018531,0.00150432,0.01425143,0.00841084,0.00669809,0.00341652,0.03822457,0.00353723,0.00353262,0.00697028,0.00683750,0.00414477,0.00309869,0.00000259,0.02212543,0.00525744,0.16851950,0.08744460,0.00004094,0.00000110,0.00000048,0.00000234,0.00000259,0,0.08655294425917172,-0.01359745649761288,-0.03467505902653245,0.47863563895225525,0.401911199092865,0,0.47863563895225525,0.401911199092865,0
00:00:07:11,51,0.06433189,0.02788799,0.03570169,0.08581081,0.24495696,0.36353168,0.01069871,0.03791916,0.02906126,0.09099703,0.03395670,0.26298425,0.23066103,0.00932894,0.00007378,0.00034925,0.00613352,0.27008224,0.00870113,0.01110311,0.04977830,0.00009450,0.00252673,0.00006371,0.00006471,0.00405244,0.00784413,0.00069909,0.00027304,0.00077366,0.00905390,0.01013224,0.00991479,0.00420761,0.03041753,0.00308772,0.00514682,0.00573922,0.00481476,0.00215582,0.00182562,0.00000201,0.02137149,0.00516889,0.15024555,0.09449086,0.00003512,0.00000077,0.00000042,0.00000196,0.00000201,0,0.10358424420703503,-0.012605545425402521,-0.03447956696458043,0.4795263409614563,0.40135255455970764,0,0.4795263409614563,0.40135255455970764,0
00:00:07:12,51,0.07104057,0.04688823,0.05312679,0.06301200,0.16920805,0.30592623,0.01003053,0.03961984,0.04731470,0.06918710,0.04908081,0.18581800,0.17717560,0.01006071,0.00009182,0.00033725,0.00467449,0.25496700,0.00772103,0.01063329,0.03460649,0.00013280,0.00141828,0.00013895,0.00013638,0.01915071,0.02922172,0.00042570,0.00021854,0.00311839,0.01240937,0.00908940,0.00601342,0.00494535,0.05219029,0.00353100,0.00465420,0.00646872,0.00523057,0.00487499,0.00527160,0.00000265,0.01564009,0.01405784,0.17565909,0.09184611,0.00004054,0.00000130,0.00000046,0.00000231,0.00000265,0,0.10293874037393402,-0.01655025649395042,-0.03733635057926518,0.47955116629600525,0.4029947519302368,0,0.47955116629600525,0.4029947519302368,0
00:00:07:13,51,0.07980049,0.05449688,0.05343488,0.06280831,0.14621362,0.30105433,0.00852483,0.04579567,0.05518780,0.06806063,0.04922945,0.16139290,0.19560328,0.00854234,0.00009384,0.00028646,0.00515423,0.26886213,0.00722413,0.00868384,0.02472389,0.00008934,0.00200272,0.00019949,0.00016621,0.01040205,0.01468352,0.00059142,0.00025045,0.00314871,0.00762570,0.00825835,0.00606608,0.00434305,0.04561251,0.00469335,0.00512786,0.00791192,0.00664153,0.00672120,0.00609916,0.00000222,0.01317943,0.01454639,0.20433216,0.10263071,0.00004670,0.00000099,0.00000039,0.00000201,0.00000222,0,0.10911488919861548,-0.0201959650356197,-0.036905270023017786,0.47926634550094604,0.4036533236503601,0,0.47926634550094604,0.4036533236503601,0
00:00:07:14,51,0.06670739,0.07756324,0.03236065,0.09712009,0.11047076,0.26354513,0.01089929,0.03828476,0.07723793,0.10884430,0.02874211,0.12192494,0.20940736,0.01182467,0.00010768,0.00031330,0.00540257,0.24685296,0.00622116,0.01825186,0.05605469,0.00012196,0.00176031,0.00012788,0.00010669,0.00645322,0.00992452,0.00056805,0.00021328,0.00235698,0.00653280,0.00613494,0.00668757,0.00237749,0.04053246,0.00284250,0.00299790,0.00808652,0.00669785,0.00441817,0.00447147,0.00000210,0.01534106,0.01362954,0.23079704,0.08304808,0.00003437,0.00000094,0.00000039,0.00000224,0.00000210,0,0.10204042554018096,-0.016174089878121172,-0.033127203860906104,0.4797397255897522,0.40513351559638977,0,0.4797397255897522,0.40513351559638977,0
00:00:08:00,51,0.09251026,0.07471326,0.04632723,0.07424998,0.11379686,0.29872739,0.00776256,0.05259202,0.07502671,0.07632366,0.04349170,0.12467354,0.23444435,0.00778919,0.00013878,0.00022457,0.00479403,0.20653658,0.00692091,0.01650002,0.04589784,0.00008597,0.00236773,0.00017357,0.00013982,0.00328092,0.00580597,0.00107620,0.00020694,0.00174396,0.00923117,0.00668004,0.00709038,0.00143081,0.02016262,0.00404777,0.00333585,0.00808438,0.00837349,0.00279712,0.00216287,0.00000197,0.01764994,0.01731176,0.17810544,0.07635003,0.00003800,0.00000068,0.00000040,0.00000192,0.00000197,0,0.0929322475327173,-0.00911483703378333,-0.025919627110890214,0.47827616333961487,0.40690213441848755,0,0.47827616333961487,0.40690213441848755,0
00:00:08:01,51,0.10880327,0.10189820,0.03322495,0.11766195,0.09236263,0.33227971,0.00809608,0.06758053,0.09767739,0.11953741,0.02996798,0.09639194,0.23204142,0.00677740,0.00008939,0.00001706,0.00307946,0.00800132,0.00418891,0.00303838,0.17995076,0.00008407,0.01174152,0.00031988,0.00015447,0.00025078,0.00053029,0.00701952,0.00017555,0.00124115,0.00531064,0.00359031,0.00264317,0.00201197,0.00278116,0.01234214,0.00248644,0.00041399,0.00060142,0.00016108,0.00006832,0.00000043,0.03199108,0.01867776,0.14155018,0.06197088,0.00001278,0.00000008,0.00000031,0.00000224,0.00000043,0,0.06565584051110479,-0.01460369855613653,-0.020430913589594268,0.4783569872379303,0.4080779552459717,0,0.4783569872379303,0.4080779552459717,0
