timecode,blendShapeCount,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,headYaw,headPitch,headRoll,leftEyeYaw,leftEyePitch,leftEyeRoll,rightEyeYaw,rightEyePitch,rightEyeRoll
00:00:10:03,51,0.12436612,0.02132685,0.09278129,0.04497281,0.30347949,0.50981140,0.00548907,0.10316788,0.02262358,0.04002950,0.09479864,0.30149257,0.37893379,0.00322735,0.00005309,0.00012377,0.00272098,0.04048170,0.02842555,0.00702607,0.52599657,0.00039761,0.00624377,0.00003177,0.00002906,0.00004505,0.00007536,0.00241606,0.00078387,0.00017640,0.00111018,0.01014657,0.01060968,0.00233204,0.00207731,0.00330987,0.00336783,0.00058011,0.00049210,0.00001782,0.00001616,0.00000024,0.03406902,0.00826193,0.16724394,0.06461183,0.00001350,0.00000013,0.00000017,0.00000086,0.00000024,0,-0.06944098810367645,-0.030475968416879252,-0.03681855894579642,0.45157280564308167,0.43682247400283813,0,0.45157280564308167,0.43682247400283813,0
00:00:10:04,51,0.10119747,0.02705321,0.04747092,0.08115108,0.26147899,0.42751884,0.00708871,0.07685128,0.02766860,0.08647694,0.04717311,0.26712173,0.33378962,0.00467859,0.00005999,0.00006385,0.00243496,0.02495917,0.02030832,0.00552133,0.41699579,0.00020218,0.00897103,0.00010023,0.00006586,0.00009580,0.00018158,0.00453171,0.00036652,0.00045980,0.00209643,0.00756737,0.00512142,0.00328734,0.00306477,0.00601922,0.00256820,0.00037992,0.00042745,0.00003663,0.00002623,0.00000027,0.03064197,0.01051711,0.18288796,0.06333298,0.00001397,0.00000013,0.00000022,0.00000112,0.00000027,0,-0.08814339304092726,-0.024709679839587766,-0.025083922729851958,0.45259666442871094,0.44195637106895447,0,0.45259666442871094,0.44195637106895447,0
00:00:10:05,51,0.10454293,0.03140276,0.06398103,0.06243186,0.21057774,0.40059793,0.00633707,0.07422513,0.03387348,0.06190253,0.06325194,0.21423875,0.28525504,0.00420135,0.00004530,0.00006562,0.00250258,0.02699406,0.02382860,0.00548914,0.36683527,0.00034410,0.00805666,0.00013093,0.00007035,0.00003044,0.00005554,0.00827201,0.00044615,0.00035312,0.00092723,0.00781072,0.00708927,0.00386546,0.00331613,0.01076957,0.00237573,0.00025493,0.00031910,0.00004227,0.00002683,0.00000021,0.05109738,0.00538662,0.11499872,0.05194635,0.00001406,0.00000009,0.00000022,0.00000083,0.00000021,0,-0.09480776260714358,-0.031273273655015754,-0.018427375075251873,0.4521709382534027,0.4464733600616455,0,0.4521709382534027,0.4464733600616455,0
00:00:10:06,51,0.11570221,0.02409198,0.07080484,0.05613374,0.26501966,0.45155874,0.00591941,0.07555690,0.02543662,0.05624359,0.07067554,0.26631275,0.31337798,0.00392450,0.00005084,0.00004683,0.00287801,0.02554113,0.02307931,0.00358013,0.27878603,0.00012318,0.01444069,0.00015437,0.00006323,0.00010443,0.00024889,0.01591386,0.00018475,0.00049756,0.00251259,0.01187299,0.00734147,0.00665356,0.00375491,0.01673673,0.00199793,0.00022525,0.00038216,0.00005252,0.00002338,0.00000036,0.05875759,0.00472830,0.08655932,0.04170941,0.00001611,0.00000011,0.00000038,0.00000109,0.00000036,0,-0.0980761356688977,-0.03493061332728202,-0.01287559121183716,0.45111989974975586,0.44931554794311523,0,0.45111989974975586,0.44931554794311523,0
00:00:10:07,51,0.09517346,0.02666024,0.05147189,0.07202085,0.23861180,0.46179360,0.00711269,0.05562515,0.02779326,0.07647453,0.05202623,0.23786464,0.27128530,0.00497233,0.00004862,0.00004425,0.00252724,0.02386536,0.02187544,0.00321931,0.22043772,0.00014626,0.01009013,0.00021373,0.00009177,0.00021729,0.00044825,0.00926414,0.00019734,0.00096901,0.00290843,0.01231984,0.00519020,0.00838248,0.00494840,0.01925394,0.00259630,0.00021979,0.00035895,0.00006752,0.00003670,0.00000041,0.06250733,0.00352597,0.07421318,0.04878334,0.00001834,0.00000014,0.00000041,0.00000104,0.00000041,0,-0.10096066031238493,-0.04875325016234415,-0.002740159479744871,0.45075708627700806,0.4515438377857208,0,0.45075708627700806,0.4515438377857208,0
00:00:10:08,51,0.08890094,0.02342842,0.05585989,0.06957886,0.27962315,0.48473647,0.00852830,0.07504561,0.02680863,0.07126279,0.05825023,0.27322546,0.28386712,0.00454407,0.00006107,0.00008435,0.00197141,0.04563826,0.04201579,0.00782806,0.45185921,0.00031267,0.00477682,0.00014642,0.00012524,0.00021710,0.00037089,0.00188701,0.00045884,0.00074870,0.00361813,0.00728097,0.00339232,0.00326438,0.00368418,0.00421420,0.00300151,0.00044612,0.00042453,0.00004189,0.00003662,0.00000037,0.06811288,0.00434561,0.06985558,0.04312491,0.00001861,0.00000020,0.00000022,0.00000084,0.00000037,0,-0.09728717220428713,-0.05060070875388613,-0.0044671342998501,0.45092058181762695,0.45069295167922974,0,0.45092058181762695,0.45069295167922974,0
00:00:10:09,51,0.06452452,0.02707443,0.05298733,0.06689749,0.26589954,0.39113152,0.00956866,0.06077291,0.03077513,0.06992836,0.04965536,0.25711662,0.30161890,0.00550363,0.00013374,0.00023917,0.00949526,0.42191190,0.01374296,0.00680638,0.02103039,0.00003548,0.00347040,0.00083748,0.00067062,0.00258308,0.00361955,0.00396296,0.00074983,0.00312355,0.00679759,0.00332687,0.00423252,0.00153562,0.00562036,0.00771555,0.00500358,0.00414979,0.00672796,0.00049953,0.00042630,0.00000119,0.04448445,0.00506645,0.09626066,0.04360465,0.00007177,0.00000027,0.00000042,0.00000108,0.00000119,0,-0.06745070079857528,-0.04689858634487926,-8.292383648006209e-05,0.45209699869155884,0.4521424472332001,0,0.45209699869155884,0.4521424472332001,0
00:00:10:10,51,0.06580038,0.02817162,0.04882850,0.07181765,0.26932508,0.37761727,0.00966506,0.06144878,0.03104646,0.07703236,0.04575124,0.25381988,0.32270125,0.00546404,0.00017143,0.00032600,0.00780458,0.50440419,0.00893742,0.00752823,0.01457857,0.00002883,0.00371907,0.00242456,0.00191902,0.00262334,0.00350720,0.00623574,0.00106352,0.00518206,0.00730625,0.00181177,0.00264165,0.00115748,0.00681609,0.00792288,0.00477308,0.00553533,0.00962893,0.00112696,0.00094118,0.00000132,0.04332145,0.00522984,0.10562935,0.04540005,0.00009730,0.00000027,0.00000039,0.00000126,0.00000132,0,-0.07852843920716497,-0.03804871643384624,-0.001369413282151318,0.4535137116909027,0.45404577255249023,0,0.4535137116909027,0.45404577255249023,0
00:00:10:11,51,0.33332264,0.49002853,0.03059381,0.11402052,0.01372010,0.59864360,0.00147589,0.26808119,0.49751052,0.11807025,0.03417725,0.01230294,0.39354759,0.00132437,0.00017885,0.00032198,0.00703752,0.48599938,0.00721659,0.00803751,0.01605658,0.00003559,0.00336274,0.00281544,0.00216273,0.00651626,0.00705003,0.00232227,0.00130134,0.00809620,0.00883203,0.00189974,0.00194805,0.00143960,0.01559481,0.00616102,0.00560818,0.00497698,0.00844890,0.00227551,0.00213671,0.00000229,0.04040062,0.01131343,0.15984298,0.04633174,0.00008810,0.00000052,0.00000029,0.00000135,0.00000229,0,-0.07366968577000037,-0.05169598101522512,-0.019636944280541944,0.4538741707801819,0.4677031338214874,0,0.4538741707801819,0.4677031338214874,0
00:00:10:12,51,0.61500502,0.76836371,0.07060140,0.06059987,0.00436748,0.71229708,0.00050879,0.63076794,0.75799739,0.07366329,0.06902242,0.00288103,0.49902007,0.00019581,0.00034122,0.00040416,0.00742117,0.50909317,0.00646262,0.00687361,0.00660344,0.00005202,0.00236865,0.01507704,0.01261510,0.00773645,0.00775860,0.00340359,0.00235364,0.01673325,0.02671508,0.00160713,0.00233594,0.00112606,0.01283067,0.01385368,0.01232721,0.01026412,0.02246768,0.00457183,0.00470434,0.00000322,0.05072510,0.01355810,0.12165146,0.04176568,0.00017302,0.00000066,0.00000038,0.00000224,0.00000322,0,-0.054313654895922304,-0.05566551754136153,-0.02416990241855644,0.4536195695400238,0.4728022813796997,0,0.4536195695400238,0.4728022813796997,0
00:00:10:13,51,0.19881070,0.19135278,0.07443021,0.05397836,0.05116409,0.49107420,0.00281622,0.18483296,0.21219032,0.06440822,0.06770594,0.04395625,0.38783965,0.00209478,0.00029415,0.00020924,0.00807091,0.48069999,0.00839440,0.00867726,0.00847392,0.00002425,0.00442030,0.00882978,0.01227077,0.00232116,0.00242300,0.00260246,0.00258834,0.00837381,0.02142495,0.00105848,0.00176521,0.00043900,0.00523930,0.00553912,0.01416613,0.01037696,0.01253721,0.00126726,0.00155940,0.00000147,0.00623139,0.07027116,0.33136168,0.12622327,0.00009327,0.00000036,0.00000029,0.00000137,0.00000147,0,-0.03590432910569974,-0.0635540228698655,-0.0386741941546088,0.4559478163719177,0.4570242166519165,0,0.4559478163719177,0.4570242166519165,0
00:00:10:14,51,0.10605202,0.09781472,0.05203350,0.07347362,0.09428632,0.37535492,0.00586503,0.09756887,0.11207694,0.08053914,0.04722590,0.08673927,0.33154696,0.00467105,0.00022506,0.00014097,0.00923008,0.46327990,0.00932442,0.01432310,0.02027542,0.00004788,0.00315892,0.00646144,0.01071612,0.00250765,0.00277926,0.00141935,0.00235315,0.00760884,0.02512382,0.00081669,0.00105664,0.00055131,0.00879331,0.00295319,0.01061531,0.00811924,0.00731365,0.00206711,0.00284800,0.00000151,0.00692405,0.08137555,0.32131335,0.12260230,0.00007361,0.00000047,0.00000028,0.00000152,0.00000151,0,-0.03699454106529185,-0.06044027964877773,-0.049956897465479065,0.4565914273262024,0.4511837959289551,0,0.4565914273262024,0.4511837959289551,0
00:00:11:00,51,0.06899208,0.05293731,0.05990689,0.06192865,0.15579203,0.30049679,0.00889267,0.05870889,0.05906871,0.06877970,0.05361683,0.15006962,0.25097823,0.00689954,0.00017420,0.00021060,0.00693734,0.44545963,0.00804069,0.01089045,0.01569091,0.00006144,0.00237309,0.00432024,0.00792598,0.00494112,0.00553846,0.00094793,0.00185307,0.00890916,0.03217204,0.00106146,0.00145949,0.00096961,0.01675082,0.00316796,0.01286453,0.00804177,0.00637163,0.00303005,0.00505162,0.00000169,0.00729059,0.05124636,0.35602692,0.13639678,0.00007420,0.00000058,0.00000033,0.00000182,0.00000169,0,-0.027934331852396764,-0.05515696873732504,-0.05889960978378929,0.45728182792663574,0.4475894570350647,0,0.45728182792663574,0.4475894570350647,0
00:00:11:01,51,0.06969155,0.04436741,0.03752514,0.09304819,0.18253681,0.36499554,0.00843168,0.06160289,0.04762704,0.10167422,0.03311262,0.17793702,0.31390059,0.00617961,0.00016672,0.00023112,0.00858350,0.46010682,0.00725927,0.00735937,0.01216413,0.00001682,0.00561818,0.00210011,0.00229247,0.01031996,0.01402459,0.00182496,0.00083050,0.00824163,0.02739746,0.00213541,0.00243449,0.00147943,0.01564533,0.00542352,0.00892275,0.00728796,0.00828014,0.00204338,0.00235030,0.00000226,0.01603282,0.01941859,0.21721163,0.09465667,0.00008440,0.00000058,0.00000047,0.00000196,0.00000226,0,-0.04177373083933705,-0.0676993269984664,-0.06842975643158673,0.45867377519607544,0.4443722069263458,0,0.45867377519607544,0.4443722069263458,0
00:00:11:02,51,0.08480273,0.02655011,0.03206134,0.10127164,0.25699821,0.41265446,0.00687234,0.06578092,0.02626322,0.10216024,0.03342751,0.27201259,0.33418837,0.00482073,0.00008907,0.00011843,0.00802732,0.26384810,0.01946180,0.00851179,0.06860982,0.00002803,0.00871876,0.00029520,0.00029928,0.00485768,0.00682510,0.00073250,0.00042861,0.00290068,0.01287565,0.00706705,0.00333709,0.00355740,0.01580745,0.00330573,0.00591555,0.00253866,0.00233037,0.00077703,0.00088767,0.00000125,0.01914590,0.01153318,0.28429565,0.09119786,0.00004288,0.00000059,0.00000041,0.00000126,0.00000125,0,-0.0374374107258054,-0.07422602257344688,-0.08655441628992347,0.461233913898468,0.44009894132614136,0,0.461233913898468,0.44009894132614136,0
00:00:11:03,51,0.08941224,0.03053081,0.03145930,0.11113579,0.22895262,0.39839986,0.00847271,0.07550851,0.03242462,0.10816006,0.03569016,0.23289990,0.29432130,0.00520096,0.00003647,0.00013356,0.00328200,0.03723997,0.02468412,0.00654001,0.73438835,0.00013510,0.02100500,0.00001318,0.00000875,0.00014445,0.00016327,0.00083155,0.00061477,0.00036794,0.00046916,0.01426775,0.00871206,0.00544353,0.00336008,0.00171101,0.00227392,0.00041193,0.00028189,0.00001252,0.00001362,0.00000019,0.02637732,0.01690030,0.28884405,0.08360408,0.00001098,0.00000015,0.00000016,0.00000087,0.00000019,0,-0.06562221750087613,-0.0671011326650427,-0.1168845949699113,0.46483010053634644,0.4357380270957947,0,0.46483010053634644,0.4357380270957947,0
00:00:11:04,51,0.11724029,0.03251525,0.02883933,0.11857490,0.21541229,0.45347366,0.00658851,0.09816055,0.03676286,0.11004727,0.03701479,0.21413149,0.33136961,0.00487026,0.00003068,0.00021571,0.00606600,0.06031128,0.02902740,0.01869467,0.93431389,0.00014284,0.03895164,0.00000298,0.00000177,0.00006710,0.00006883,0.00047175,0.00071220,0.00015561,0.00017851,0.01206594,0.01642644,0.00400429,0.00392849,0.00044993,0.00105896,0.00052192,0.00024576,0.00001304,0.00001528,0.00000017,0.01315460,0.02563661,0.42872560,0.12912023,0.00000891,0.00000020,0.00000013,0.00000105,0.00000017,0,-0.037600005287891,-0.06727897753513382,-0.14341953660559498,0.4698654115200043,0.43216705322265625,0,0.4698654115200043,0.43216705322265625,0
00:00:11:05,51,0.09365454,0.04567977,0.02631458,0.12897390,0.16515164,0.45250201,0.00899925,0.07094181,0.04931330,0.12026316,0.03124450,0.16097654,0.31305656,0.00771622,0.00003322,0.00056394,0.00620490,0.11902428,0.02571881,0.05749838,0.96108055,0.00037661,0.02114409,0.00000127,0.00000071,0.00001544,0.00001903,0.00082371,0.00091209,0.00004163,0.00009462,0.01304033,0.03814752,0.00247532,0.00450941,0.00038285,0.00064010,0.00069940,0.00042036,0.00002494,0.00002411,0.00000019,0.01650651,0.02361085,0.40417504,0.10862121,0.00000899,0.00000027,0.00000018,0.00000113,0.00000019,0,-0.03227386968090225,-0.07435590804475481,-0.1667532611107063,0.47574687004089355,0.4306294620037079,0,0.47574687004089355,0.4306294620037079,0
00:00:11:06,51,0.05861981,0.04255248,0.02063127,0.14605094,0.16652219,0.38099605,0.01147635,0.04672830,0.04782737,0.14018637,0.02182884,0.16434582,0.28102431,0.00727422,0.00005001,0.00042970,0.00686395,0.25452536,0.01773244,0.02660969,0.42232695,0.00037339,0.00389623,0.00001329,0.00001603,0.00012691,0.00010726,0.00034623,0.00418172,0.00020468,0.00031144,0.00885516,0.01525889,0.00271488,0.00961722,0.00094811,0.00485419,0.00288938,0.00154774,0.00014714,0.00030322,0.00000034,0.01103079,0.02819746,0.39849043,0.11363913,0.00001857,0.00000036,0.00000016,0.00000086,0.00000034,0,-0.03463203961833396,-0.06687180793148137,-0.1878120601452692,0.48181620240211487,0.4302840828895569,0,0.48181620240211487,0.4302840828895569,0
00:00:11:07,51,0.09144521,0.04259882,0.02706948,0.12984714,0.17645535,0.40444157,0.00744129,0.06579579,0.04708922,0.12868297,0.02055284,0.18301298,0.32163426,0.00498975,0.00007624,0.00016146,0.00942551,0.25556794,0.01404705,0.01525724,0.14961970,0.00013599,0.00273205,0.00008961,0.00006933,0.00259870,0.00227349,0.00051017,0.00101855,0.00280065,0.00154372,0.00808943,0.00513749,0.00349926,0.01759660,0.00256396,0.00372022,0.00321838,0.00264882,0.00069645,0.00098369,0.00000071,0.01489000,0.02070732,0.33339030,0.08263385,0.00003144,0.00000062,0.00000024,0.00000122,0.00000071,0,-0.02101040047144201,-0.05658215807643972,-0.21154194504541537,0.4874362051486969,0.4284822344779968,0,0.4874362051486969,0.4284822344779968,0
00:00:11:08,51,0.07849814,0.04192994,0.03071958,0.11433765,0.17859145,0.35779512,0.00828872,0.05708707,0.04446986,0.11312135,0.02701794,0.18823852,0.30093670,0.00512468,0.00011873,0.00013213,0.01173484,0.36255619,0.01116352,0.01251477,0.03980140,0.00001631,0.01285705,0.00053540,0.00056649,0.00159350,0.00236693,0.00193860,0.00097372,0.00159269,0.00849823,0.00377807,0.00336552,0.00243371,0.02015232,0.00339685,0.00732709,0.00456394,0.00453584,0.00254479,0.00264321,0.00000114,0.01645252,0.02158678,0.37365678,0.07869152,0.00004869,0.00000043,0.00000036,0.00000137,0.00000114,0,-0.04155980083717837,-0.049990654503889856,-0.2392568909946635,0.4918879568576813,0.42714422941207886,0,0.4918879568576813,0.42714422941207886,0
00:00:11:09,51,0.08513384,0.04028354,0.03914200,0.09156948,0.20071870,0.41092494,0.00807007,0.06143879,0.04218441,0.09702563,0.03130791,0.19922577,0.32250389,0.00483885,0.00019196,0.00021308,0.00863791,0.40996554,0.00662507,0.02149430,0.02748420,0.00004975,0.00291830,0.00165988,0.00204473,0.00178444,0.00242934,0.00172139,0.00139841,0.00300530,0.01347732,0.00164736,0.00232519,0.00118293,0.02507685,0.00337163,0.00773531,0.00987618,0.01041530,0.00569656,0.00721140,0.00000162,0.01114852,0.03438722,0.32620144,0.08671661,0.00006542,0.00000066,0.00000030,0.00000194,0.00000162,0,-0.03321636302931912,-0.03164449683363688,-0.26428394611567274,0.49777036905288696,0.42957067489624023,0,0.49777036905288696,0.42957067489624023,0
00:00:11:10,51,0.05817184,0.03654506,0.03415434,0.10442078,0.21032079,0.30846554,0.01038946,0.04914041,0.03573085,0.10468516,0.02689834,0.21390909,0.31361470,0.00569556,0.00020367,0.00010991,0.01628633,0.44026604,0.00705155,0.01300849,0.01237527,0.00003049,0.00516101,0.00277149,0.00394752,0.00066874,0.00084328,0.00251423,0.00338212,0.00240647,0.00948525,0.00147053,0.00274202,0.00106460,0.01612271,0.00540938,0.01892652,0.01088018,0.01092731,0.00480911,0.00671808,0.00000122,0.01909132,0.02906851,0.29415247,0.06141844,0.00006969,0.00000037,0.00000028,0.00000141,0.00000122,0,-0.0481011221284846,-0.016761135171964155,-0.28843502464678483,0.5023066401481628,0.4290068745613098,0,0.5023066401481628,0.4290068745613098,0
00:00:11:11,51,0.06191370,0.03441994,0.06317277,0.05025494,0.22909893,0.29664171,0.00983773,0.06171024,0.03365263,0.05741532,0.05888565,0.22887422,0.35285804,0.00464535,0.00022013,0.00015395,0.01045505,0.44400480,0.00760967,0.01533001,0.01241799,0.00007194,0.00189783,0.00445801,0.00834954,0.00099094,0.00116425,0.00151991,0.00393808,0.00368682,0.01793537,0.00102145,0.00210267,0.00091199,0.01544604,0.00450577,0.02279879,0.00979624,0.00983377,0.00472564,0.00862068,0.00000140,0.02184427,0.02213621,0.27167967,0.06107806,0.00007133,0.00000047,0.00000025,0.00000130,0.00000140,0,-0.051477472115511354,-0.001347063801058312,-0.3000448287102968,0.504802942276001,0.43061715364456177,0,0.504802942276001,0.43061715364456177,0
00:00:11:12,51,0.04929860,0.03987757,0.06297147,0.05361892,0.20606457,0.24984811,0.01263845,0.03832670,0.03648141,0.06226673,0.05409762,0.21527052,0.33440772,0.00780482,0.00029660,0.00013878,0.01574936,0.50560856,0.00622594,0.01529892,0.00934034,0.00004072,0.00309327,0.00721107,0.01605652,0.00058809,0.00078231,0.00264509,0.00751936,0.00261685,0.02157268,0.00074840,0.00205426,0.00059956,0.01126040,0.00422798,0.03171114,0.01421843,0.01435030,0.00420760,0.00761435,0.00000146,0.02042186,0.02150012,0.28501645,0.06074530,0.00007909,0.00000037,0.00000027,0.00000130,0.00000146,0,-0.04727092858631551,0.015693570316377314,-0.30045110122678553,0.506751537322998,0.43280312418937683,0,0.506751537322998,0.43280312418937683,0
00:00:11:13,51,0.04778650,0.03172642,0.08708337,0.03735298,0.24922207,0.25194588,0.01294981,0.04020946,0.02823772,0.04162642,0.08257755,0.25624603,0.33720884,0.00696281,0.00028876,0.00016248,0.01175139,0.48553914,0.00692036,0.01421793,0.00826139,0.00006243,0.00201137,0.00727055,0.01716426,0.00038171,0.00048304,0.00219402,0.00765511,0.00242737,0.02007748,0.00074841,0.00241535,0.00047665,0.00864106,0.00461981,0.03441752,0.01409289,0.01486204,0.00342474,0.00657371,0.00000132,0.02200868,0.01611566,0.25953612,0.06319603,0.00008007,0.00000033,0.00000024,0.00000109,0.00000132,0,-0.05001676077723568,0.02871028508817315,-0.29379098700106704,0.5063055753707886,0.43481001257896423,0,0.5063055753707886,0.43481001257896423,0
00:00:11:14,51,0.05982351,0.03574120,0.10045698,0.03262367,0.22239155,0.31119189,0.01075083,0.04784830,0.03363014,0.03728283,0.09465525,0.23184671,0.33829862,0.00566286,0.00027486,0.00009528,0.01600429,0.44424596,0.00851382,0.01187913,0.00792504,0.00005961,0.00227898,0.00600297,0.01312662,0.00035473,0.00044257,0.00193121,0.00644690,0.00230781,0.01742766,0.00092755,0.00257105,0.00059249,0.00902802,0.00517820,0.03970718,0.01383574,0.01266073,0.00400324,0.00657707,0.00000128,0.02245220,0.01675497,0.29225531,0.05770628,0.00008030,0.00000033,0.00000022,0.00000108,0.00000128,0,-0.052066901795989565,0.02926804851982583,-0.2872739715422271,0.5059555172920227,0.4373183846473694,0,0.5059555172920227,0.4373183846473694,0
00:00:12:00,51,0.03967446,0.04160924,0.09642491,0.03361446,0.19387038,0.28739208,0.01589883,0.03469067,0.04026782,0.03901110,0.08909113,0.20906240,0.28362125,0.00774746,0.00021232,0.00010880,0.01377290,0.42139763,0.00810664,0.00964095,0.01058349,0.00009392,0.00128787,0.00233517,0.00512195,0.00078664,0.00094004,0.00099061,0.00461304,0.00215246,0.01606325,0.00126831,0.00280843,0.00084058,0.01058997,0.00363687,0.02862604,0.01141345,0.01039848,0.00289323,0.00523824,0.00000134,0.02251780,0.02299454,0.25801489,0.05263845,0.00006274,0.00000039,0.00000021,0.00000106,0.00000134,0,-0.05864789185102131,0.035927669812277456,-0.278269484165684,0.5051523447036743,0.43927544355392456,0,0.5051523447036743,0.43927544355392456,0
00:00:12:01,51,0.04649077,0.04039893,0.08092597,0.04010363,0.20767301,0.31361416,0.01441517,0.03209031,0.03713423,0.04866457,0.07458267,0.21940923,0.28614837,0.00809096,0.00024625,0.00009468,0.01514801,0.43126750,0.00755400,0.00905240,0.00895968,0.00006111,0.00172707,0.00335993,0.00809793,0.00136509,0.00187488,0.00115270,0.00431122,0.00253526,0.03521249,0.00125093,0.00241700,0.00099913,0.01399057,0.00357661,0.03202360,0.01201814,0.01110854,0.00447174,0.00865622,0.00000177,0.02187373,0.01627745,0.28907824,0.06132926,0.00007294,0.00000047,0.00000027,0.00000131,0.00000177,0,-0.05436756139543791,0.03641630279189884,-0.2688958641789347,0.5045053362846375,0.44000715017318726,0,0.5045053362846375,0.44000715017318726,0
00:00:12:02,51,0.04308369,0.04249179,0.08529842,0.03998293,0.20048191,0.28127483,0.01519406,0.03192124,0.03993985,0.04694895,0.07919607,0.21421246,0.31590471,0.00880401,0.00023571,0.00007376,0.01968180,0.42943692,0.00804869,0.01021631,0.01249917,0.00004017,0.00268244,0.00252201,0.00639348,0.00172918,0.00237637,0.00085595,0.00409692,0.00258332,0.03667286,0.00120982,0.00220341,0.00096675,0.01396657,0.00225806,0.02787077,0.01171735,0.00892693,0.00376434,0.00756138,0.00000167,0.02400732,0.01357581,0.34656441,0.05751937,0.00006479,0.00000047,0.00000027,0.00000120,0.00000167,0,-0.05481705709117918,0.03008781160929988,-0.262476272316233,0.5043787956237793,0.4394286274909973,0,0.5043787956237793,0.4394286274909973,0
00:00:12:03,51,0.05517158,0.03559273,0.10939643,0.03103908,0.23410985,0.31087279,0.01214725,0.05082573,0.03400372,0.03545116,0.10247483,0.24248798,0.35210907,0.00562921,0.00029382,0.00004170,0.03691234,0.43009615,0.00781120,0.01277911,0.01207894,0.00006266,0.00156205,0.00523270,0.01408817,0.00125099,0.00163708,0.00092665,0.00485107,0.00346587,0.05867578,0.00109425,0.00188405,0.00076134,0.01209870,0.00277293,0.03128600,0.01391340,0.01162989,0.00390960,0.00799378,0.00000191,0.03514948,0.00878541,0.22290012,0.04675179,0.00007719,0.00000047,0.00000028,0.00000122,0.00000191,0,-0.05372366292512052,0.044326587775990044,-0.2536835502394939,0.5040515661239624,0.43814748525619507,0,0.5040515661239624,0.43814748525619507,0
00:00:12:04,51,0.05829025,0.03159414,0.11595918,0.02940625,0.25971660,0.32784337,0.01137698,0.05217518,0.02826118,0.03294379,0.11027104,0.26804289,0.38613322,0.00531795,0.00030498,0.00003760,0.02895198,0.39244556,0.00807115,0.01158952,0.01134076,0.00004515,0.00202079,0.00509274,0.01005188,0.00236230,0.00323501,0.00119947,0.00278388,0.00498704,0.06281769,0.00151535,0.00174565,0.00108050,0.01674066,0.00366955,0.02166484,0.01261180,0.01202281,0.00785538,0.01210098,0.00000232,0.02341682,0.01572857,0.26671258,0.05875183,0.00008604,0.00000069,0.00000029,0.00000137,0.00000232,0,-0.05581578205844368,0.04848693119391318,-0.24951328838338205,0.5037291646003723,0.4382261633872986,0,0.5037291646003723,0.4382261633872986,0
00:00:12:05,51,0.06769246,0.03607030,0.11225387,0.03128099,0.23710179,0.34143242,0.01014300,0.05139402,0.03173242,0.03523562,0.10505264,0.24907014,0.38692233,0.00524897,0.00031344,0.00004290,0.02806054,0.39566126,0.00804399,0.01011132,0.00959898,0.00005564,0.00179515,0.00496365,0.01180068,0.00128216,0.00178206,0.00118838,0.00378885,0.00355341,0.06257178,0.00141815,0.00204708,0.00096585,0.01498017,0.00367698,0.02911496,0.01294399,0.01184260,0.00608256,0.01128296,0.00000199,0.03398018,0.01195197,0.27389133,0.04106136,0.00007795,0.00000055,0.00000028,0.00000124,0.00000199,0,-0.056677647009066356,0.04907149479387236,-0.25194519283659783,0.5035543441772461,0.43892961740493774,0,0.5035543441772461,0.43892961740493774,0
00:00:12:06,51,0.04372466,0.04493944,0.09913458,0.03411352,0.18734966,0.29829338,0.01562892,0.03966060,0.04436109,0.03941112,0.09287788,0.20308591,0.35285106,0.00720837,0.00022636,0.00006385,0.01882126,0.40773731,0.00931883,0.01176106,0.01794936,0.00008038,0.00153255,0.00222275,0.00654795,0.00075726,0.00109265,0.00085336,0.00521915,0.00161565,0.03811971,0.00116742,0.00205395,0.00079593,0.01090557,0.00201115,0.02823491,0.01127001,0.00848718,0.00357817,0.00753353,0.00000146,0.03856576,0.00867016,0.22278257,0.04439206,0.00005705,0.00000040,0.00000021,0.00000099,0.00000146,0,-0.04605822641578602,0.051093359317663,-0.24986296913786338,0.5036277770996094,0.4395747184753418,0,0.5036277770996094,0.4395747184753418,0
