timecode,blendShapeCount,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,headYaw,headPitch,headRoll,leftEyeYaw,leftEyePitch,leftEyeRoll,rightEyeYaw,rightEyePitch,rightEyeRoll
00:00:03:21,51,0.17274742,0.44274497,0.00356541,0.49691576,0.01763969,0.29179341,0.00495721,0.21719386,0.40474415,0.48579323,0.00350246,0.01186883,0.25473222,0.00187457,0.00008155,0.00004833,0.00079838,0.01101332,0.00647382,0.00081236,0.00446658,0.00159301,0.00036656,0.00467304,0.00768660,0.00038783,0.00043648,0.00130864,0.00353687,0.00497538,0.00991429,0.00363674,0.00970896,0.00182310,0.00269184,0.03708868,0.06383774,0.00036806,0.00024518,0.00012402,0.00023179,0.00000064,0.09166241,0.01194248,0.08865229,0.03519384,0.00001807,0.00000007,0.00000018,0.00000090,0.00000064,0,0.12192450958674253,-0.02052387185144168,-0.06653864722061847,0.48449772596359253,0.46509289741516113,0,0.5800480246543884,0.4752287268638611,0
00:00:03:22,51,0.16216195,0.46407694,0.00199045,0.55743945,0.01501423,0.27304751,0.00522036,0.21615925,0.43409547,0.57018411,0.00336691,0.01031110,0.27591860,0.00188733,0.00007308,0.00007658,0.00066198,0.01222083,0.00702861,0.00098231,0.00784540,0.00286177,0.00033168,0.00272550,0.00375315,0.00013096,0.00016170,0.00228822,0.00342890,0.00218648,0.00504552,0.00411389,0.01305578,0.00189711,0.00240822,0.04163679,0.04472597,0.00029796,0.00023806,0.00010764,0.00016830,0.00000058,0.09765149,0.01102005,0.09826993,0.03524343,0.00001852,0.00000006,0.00000019,0.00000083,0.00000058,0,0.11699744639183546,-0.021395129674971074,-0.06587711988013822,0.4849680960178375,0.4651980996131897,0,0.5817660093307495,0.47563934326171875,0
00:00:03:23,51,0.17819814,0.47638220,0.00231210,0.53153503,0.01422135,0.29657409,0.00477107,0.21463612,0.44718221,0.54262090,0.00368859,0.00965010,0.26925641,0.00174881,0.00008560,0.00007700,0.00071179,0.01513855,0.00824721,0.00079790,0.00457341,0.00225786,0.00031424,0.00307746,0.00436784,0.00020730,0.00025605,0.00206214,0.00338989,0.00287949,0.00704079,0.00510983,0.01788802,0.00177142,0.00211519,0.04708244,0.05552394,0.00038012,0.00028791,0.00010131,0.00016540,0.00000071,0.13970235,0.00860872,0.06489653,0.02405189,0.00002177,0.00000006,0.00000021,0.00000075,0.00000071,0,0.11212307988675073,-0.014879388442107802,-0.06513336014456048,0.48502278327941895,0.46494531631469727,0,0.5813911557197571,0.4751346707344055,0
00:00:03:24,51,0.17094210,0.45545617,0.00223457,0.53972352,0.01583723,0.29068339,0.00483211,0.21234509,0.42585683,0.55363798,0.00356476,0.01126455,0.28390598,0.00182126,0.00007995,0.00005601,0.00062085,0.01001094,0.00564930,0.00075485,0.00541653,0.00193350,0.00032094,0.00367013,0.00476394,0.00048911,0.00062291,0.00174051,0.00216784,0.00428968,0.01083052,0.00410061,0.00898464,0.00275312,0.00342935,0.04173424,0.04106126,0.00028419,0.00023001,0.00019612,0.00029103,0.00000080,0.13389558,0.00854561,0.06642742,0.02543426,0.00001892,0.00000008,0.00000021,0.00000095,0.00000080,0,0.11634392380851803,-0.01833917277690802,-0.06651521889107444,0.4853937029838562,0.46486926078796387,0,0.5817559361457825,0.475513756275177,0
00:00:03:25,51,0.17579725,0.47062343,0.00189559,0.58339715,0.01556851,0.31461430,0.00494589,0.21710807,0.43147773,0.59631330,0.00280811,0.00993394,0.25546107,0.00167433,0.00008584,0.00005064,0.00055233,0.00837905,0.00496123,0.00074556,0.00457422,0.00173791,0.00034118,0.00594694,0.00846372,0.00073052,0.00075608,0.00111361,0.00270961,0.00767171,0.01000386,0.00295123,0.00621045,0.00282939,0.00419924,0.03647188,0.04924394,0.00028563,0.00019093,0.00027343,0.00049051,0.00000077,0.12443841,0.00963444,0.07177039,0.02794168,0.00001959,0.00000008,0.00000016,0.00000099,0.00000077,0,0.11523818197866742,-0.013097363132078176,-0.06871218678349787,0.48600345849990845,0.46571382880210876,0,0.5819567441940308,0.47602784633636475,0
00:00:03:26,51,0.18969618,0.46429211,0.00182578,0.59054375,0.01596686,0.29891145,0.00438395,0.24834114,0.42833877,0.60602176,0.00285524,0.01086273,0.27060789,0.00139353,0.00008796,0.00003734,0.00064993,0.00755637,0.00466226,0.00073577,0.00524765,0.00103649,0.00053255,0.00635299,0.00775796,0.00079930,0.00083529,0.00129234,0.00223957,0.00864067,0.00994650,0.00280472,0.00504739,0.00292481,0.00395778,0.04061441,0.04349475,0.00027152,0.00019841,0.00029857,0.00046107,0.00000073,0.11350024,0.01137774,0.07348433,0.03065297,0.00001930,0.00000008,0.00000016,0.00000103,0.00000073,0,0.12005031230793972,-0.012526532335887144,-0.06831302336603529,0.4859634041786194,0.46536925435066223,0,0.5826900601387024,0.47607603669166565,0
00:00:03:27,51,0.17275155,0.44756556,0.00180550,0.62539601,0.01739351,0.29145810,0.00509551,0.23226202,0.40599874,0.62996298,0.00210022,0.01167505,0.25639728,0.00160949,0.00009334,0.00002908,0.00078994,0.00672648,0.00375523,0.00075928,0.00461141,0.00091393,0.00052535,0.00907046,0.01195874,0.00096816,0.00094261,0.00105177,0.00240381,0.01214155,0.01243265,0.00251262,0.00518319,0.00245742,0.00430684,0.03669510,0.04845760,0.00029617,0.00020775,0.00030430,0.00055742,0.00000072,0.10656045,0.01056221,0.08887814,0.03347131,0.00001940,0.00000008,0.00000017,0.00000113,0.00000072,0,0.1267833707491237,-0.008671307300057138,-0.06957021562380686,0.4867490231990814,0.4653829336166382,0,0.5830975770950317,0.4763152599334717,0
00:00:03:28,51,0.17852725,0.47501144,0.00227871,0.58112198,0.01421280,0.28707343,0.00472850,0.21465555,0.44334534,0.57957757,0.00260972,0.00994589,0.26329479,0.00173676,0.00009947,0.00001782,0.00097611,0.00466251,0.00237299,0.00102386,0.00865580,0.00060329,0.00091251,0.00829101,0.00827186,0.00053765,0.00054503,0.00153552,0.00183927,0.00971288,0.00830372,0.00167782,0.00333388,0.00179544,0.00354940,0.03578385,0.02972357,0.00027267,0.00023275,0.00035564,0.00047533,0.00000061,0.11144992,0.01106063,0.08494819,0.03498682,0.00001611,0.00000006,0.00000016,0.00000138,0.00000061,0,0.1230633177771773,-0.0035474154317928232,-0.06896511712322453,0.48619788885116577,0.46504083275794983,0,0.5838476419448853,0.476182758808136,0
00:00:03:29,51,0.18294528,0.51080835,0.00389788,0.44488484,0.01307043,0.29119831,0.00435688,0.24588354,0.47689462,0.44647330,0.00535709,0.00848587,0.26349443,0.00150337,0.00009414,0.00002803,0.00066340,0.00616767,0.00365349,0.00081916,0.00522689,0.00122191,0.00041653,0.01037646,0.01269643,0.00064939,0.00071885,0.00138120,0.00199096,0.00998974,0.01482030,0.00211779,0.00463699,0.00220891,0.00356430,0.03730565,0.03783542,0.00028174,0.00021514,0.00038122,0.00055529,0.00000075,0.11926876,0.01043937,0.08172210,0.02750189,0.00001851,0.00000007,0.00000016,0.00000112,0.00000075,0,0.12641441906533968,0.01324806052151492,-0.06673836619621416,0.4866148829460144,0.4660758972167969,0,0.5838119387626648,0.47662192583084106,0
00:00:04:00,51,0.18369322,0.52024257,0.00677166,0.32294810,0.01260171,0.29300216,0.00415405,0.22023173,0.48873380,0.32509220,0.01040235,0.00827920,0.27181277,0.00175418,0.00009543,0.00002826,0.00068753,0.00675372,0.00396771,0.00074737,0.00410024,0.00097976,0.00043911,0.01242800,0.01596214,0.00086920,0.00092291,0.00098863,0.00176621,0.01438866,0.01892176,0.00209427,0.00532485,0.00215009,0.00346239,0.03242107,0.03909342,0.00029634,0.00020388,0.00033464,0.00053216,0.00000088,0.12880173,0.01203274,0.07093190,0.02583777,0.00001932,0.00000008,0.00000015,0.00000095,0.00000088,0,0.12381838466587937,0.028829842791070478,-0.06755844403166587,0.4875621795654297,0.46546250581741333,0,0.5839076638221741,0.4764658510684967,0
00:00:04:01,51,0.16950752,0.52950287,0.00480868,0.38902393,0.01285427,0.31350675,0.00522879,0.22446026,0.48855138,0.39232752,0.00735979,0.00721281,0.24014418,0.00158268,0.00009522,0.00002525,0.00058647,0.00462218,0.00256411,0.00100797,0.00770171,0.00120551,0.00048264,0.00880431,0.01206571,0.00058583,0.00056581,0.00083033,0.00240981,0.01023195,0.00987369,0.00127262,0.00290123,0.00188766,0.00382698,0.02240462,0.03609011,0.00030818,0.00019466,0.00044864,0.00080240,0.00000064,0.10004184,0.01608542,0.09260780,0.03469984,0.00001702,0.00000007,0.00000010,0.00000124,0.00000064,0,0.1267956135180655,0.03832387104097671,-0.07265856388376812,0.4894210696220398,0.4663953185081482,0,0.5863386392593384,0.47764092683792114,0
00:00:04:02,51,0.17167808,0.49200514,0.00748045,0.32210404,0.01509066,0.27682298,0.00485378,0.22948217,0.45470324,0.31304649,0.00942833,0.00926003,0.26154265,0.00150843,0.00009263,0.00002440,0.00058899,0.00547183,0.00309569,0.00073197,0.00528178,0.00093673,0.00048225,0.00540522,0.00611293,0.00105389,0.00128436,0.00129221,0.00141819,0.00854478,0.01559259,0.00180927,0.00372119,0.00225393,0.00326773,0.03034643,0.02829713,0.00028750,0.00024775,0.00045231,0.00057721,0.00000073,0.07909534,0.01526073,0.11078124,0.03793772,0.00001635,0.00000007,0.00000014,0.00000140,0.00000073,0,0.13241019836282727,0.0505136354116007,-0.0726276191790032,0.4908897876739502,0.466320663690567,0,0.5867471098899841,0.47812575101852417,0
00:00:04:03,51,0.15545358,0.50628662,0.00732246,0.36075562,0.01305789,0.27978340,0.00540956,0.17015098,0.47515285,0.33988744,0.00716567,0.00848739,0.27119789,0.00243677,0.00010263,0.00002710,0.00055264,0.00547047,0.00317197,0.00097230,0.00586002,0.00138866,0.00037212,0.00901470,0.01073094,0.00074081,0.00085914,0.00141029,0.00171867,0.00983223,0.01448474,0.00156513,0.00316387,0.00187164,0.00349724,0.02983617,0.02918557,0.00033248,0.00027021,0.00056442,0.00076898,0.00000073,0.05635125,0.02330633,0.16682103,0.04527472,0.00001664,0.00000009,0.00000015,0.00000145,0.00000073,0,0.13254125226294525,0.05728747177930258,-0.07014437651014287,0.49292245507240295,0.4670608639717102,0,0.5881730914115906,0.47907745838165283,0
00:00:04:04,51,0.14136848,0.51855588,0.00640307,0.38802692,0.01163923,0.25861657,0.00623752,0.13525018,0.48578775,0.36913270,0.00610308,0.00762114,0.22888741,0.00303730,0.00009149,0.00002574,0.00043746,0.00435297,0.00248126,0.00086594,0.00649237,0.00142259,0.00039003,0.00735166,0.00844286,0.00092554,0.00118128,0.00190471,0.00157855,0.00775228,0.01494754,0.00170716,0.00228757,0.00307086,0.00458543,0.03346485,0.02707128,0.00025065,0.00022922,0.00081251,0.00101225,0.00000074,0.05858629,0.02491659,0.15548801,0.04530900,0.00001459,0.00000010,0.00000016,0.00000166,0.00000074,0,0.12870980708784702,0.06762692396206604,-0.0693034362957978,0.4945599138736725,0.4674626588821411,0,0.589655339717865,0.47960299253463745,0
00:00:04:05,51,0.14001521,0.45345414,0.00528175,0.38026175,0.01614957,0.25933391,0.00712128,0.14905083,0.42132491,0.37235603,0.00748320,0.01108224,0.27106893,0.00246225,0.00010372,0.00002397,0.00048310,0.00471120,0.00243691,0.00056822,0.00538100,0.00099376,0.00048016,0.00494540,0.00496603,0.00082051,0.00126457,0.00290180,0.00131161,0.00576245,0.02247261,0.00248252,0.00344745,0.00269053,0.00280200,0.04321949,0.02784561,0.00028504,0.00033443,0.00041543,0.00043565,0.00000086,0.05937596,0.02700086,0.17173073,0.05624690,0.00001812,0.00000008,0.00000020,0.00000173,0.00000086,0,0.12359973854697978,0.07786617790328379,-0.06852651793607746,0.49492210149765015,0.46583178639411926,0,0.5917425751686096,0.47854697704315186,0
00:00:04:06,51,0.16465986,0.42575976,0.00571938,0.39186907,0.01912405,0.27557471,0.00580882,0.16608812,0.38847047,0.38268182,0.00688653,0.01408713,0.31638220,0.00214220,0.00011372,0.00001986,0.00060935,0.00511307,0.00291077,0.00071709,0.00802126,0.00062982,0.00073297,0.00466026,0.00485838,0.00077175,0.00122567,0.00259365,0.00135892,0.00558407,0.02364125,0.00200926,0.00279229,0.00208295,0.00261393,0.02700826,0.02310416,0.00033090,0.00034869,0.00046933,0.00051249,0.00000072,0.06633271,0.02521455,0.18445760,0.04620665,0.00001742,0.00000008,0.00000017,0.00000163,0.00000072,0,0.13037976162467946,0.08614256198356537,-0.06762209377011408,0.49671095609664917,0.46569982171058655,0,0.59228515625,0.47885042428970337,0
00:00:04:07,51,0.16045956,0.47680199,0.00693889,0.33341199,0.01652952,0.31032497,0.00658454,0.17154554,0.44062746,0.32195786,0.00955721,0.01120604,0.30983776,0.00198354,0.00010767,0.00002109,0.00073977,0.00608957,0.00308227,0.00054408,0.00532356,0.00064965,0.00066002,0.00330980,0.00356112,0.00070237,0.00115746,0.00283567,0.00161526,0.00434208,0.02239798,0.00302737,0.00458398,0.00226594,0.00196658,0.03437767,0.03222097,0.00036135,0.00037234,0.00024785,0.00027171,0.00000077,0.07625980,0.01764872,0.17804907,0.04424039,0.00001904,0.00000007,0.00000020,0.00000139,0.00000077,0,0.13171706957498852,0.08706301813003312,-0.06659608619393136,0.496466726064682,0.46718212962150574,0,0.5921007394790649,0.47965341806411743,0
00:00:04:08,51,0.13604042,0.45864528,0.00628605,0.43840891,0.01713746,0.29883584,0.00774953,0.15256137,0.41820300,0.39998549,0.00436483,0.01164898,0.31463429,0.00241629,0.00012547,0.00002007,0.00066948,0.00529780,0.00240941,0.00066132,0.00632839,0.00082971,0.00060024,0.00448258,0.00437671,0.00038045,0.00067161,0.00506144,0.00183923,0.00339558,0.02098192,0.00246015,0.00411966,0.00151800,0.00170848,0.04184033,0.02903852,0.00044603,0.00058433,0.00033007,0.00032331,0.00000064,0.04631273,0.03705840,0.22282539,0.05475787,0.00001902,0.00000007,0.00000021,0.00000197,0.00000064,0,0.13337343688715597,0.09139444600186614,-0.07415446594949202,0.49917203187942505,0.46741825342178345,0,0.5935956835746765,0.4813690483570099,0
00:00:04:09,51,0.25676128,0.49867025,0.14941938,0.03439840,0.01306486,0.31465816,0.00404507,0.17852843,0.46797338,0.02348871,0.13634495,0.01111281,0.28203753,0.00175722,0.00009796,0.00001517,0.00049083,0.00246019,0.00049449,0.00046235,0.00692627,0.00030196,0.00144209,0.00147485,0.00256782,0.00034187,0.00054380,0.00293113,0.00370191,0.00090541,0.00993264,0.00347997,0.00152304,0.00371753,0.00192132,0.02541541,0.07769458,0.00089022,0.00085276,0.00041924,0.00073392,0.00000036,0.01781341,0.05454661,0.24143028,0.08252127,0.00001084,0.00000005,0.00000011,0.00000147,0.00000036,0,0.18463725875319187,0.09087688985919695,-0.08107367752646834,0.4933620095252991,0.4674304127693176,0,0.5895158648490906,0.4832516014575958,0
00:00:04:10,51,0.17630565,0.54794466,0.06664293,0.05965829,0.01270000,0.30828243,0.00588373,0.17647015,0.49530500,0.05685541,0.06830223,0.00862839,0.27924728,0.00207290,0.00008082,0.00002008,0.00084627,0.00585323,0.00250521,0.00052557,0.00691972,0.00060836,0.00098598,0.00218624,0.00195557,0.00019962,0.00033404,0.00681421,0.00211544,0.00174627,0.00765644,0.00466748,0.00554628,0.00271546,0.00127645,0.05477989,0.03536053,0.00034805,0.00044238,0.00019856,0.00015296,0.00000047,0.02129705,0.03805699,0.21377726,0.09458945,0.00001755,0.00000006,0.00000016,0.00000114,0.00000047,0,0.13538580641863482,0.10433065780037358,-0.07364474500367672,0.4970460832118988,0.46787169575691223,0,0.5911386013031006,0.4809761047363281,0
00:00:04:11,51,0.17834805,0.55693847,0.06960726,0.05838364,0.01187021,0.32091907,0.00607830,0.16474926,0.50560516,0.05383571,0.07020773,0.00780404,0.26422271,0.00221071,0.00007113,0.00001845,0.00087643,0.00548153,0.00228880,0.00050063,0.00669864,0.00058504,0.00112223,0.00200252,0.00191044,0.00016643,0.00026654,0.00617522,0.00269285,0.00151190,0.00602013,0.00503203,0.00612177,0.00330933,0.00136948,0.05444076,0.04390881,0.00031396,0.00035684,0.00019220,0.00016175,0.00000044,0.01962930,0.03635212,0.23355089,0.10414273,0.00001638,0.00000005,0.00000015,0.00000105,0.00000044,0,0.1395822355141077,0.10012518521603248,-0.07375399376233638,0.4963379502296448,0.4683811068534851,0,0.5913311839103699,0.4814521074295044,0
00:00:04:12,51,0.20254821,0.55331022,0.08558752,0.05092443,0.01249907,0.29200566,0.00575027,0.21947479,0.49526921,0.04382432,0.08210796,0.00756080,0.22153087,0.00150164,0.00009312,0.00002441,0.00063253,0.00564024,0.00225615,0.00044727,0.00229625,0.00131260,0.00052343,0.00728806,0.01057881,0.00010530,0.00012009,0.00428120,0.01035220,0.00295147,0.00466918,0.00378788,0.00860682,0.00166146,0.00098170,0.07743744,0.13632269,0.00049608,0.00037775,0.00012935,0.00019065,0.00000037,0.03056860,0.02749849,0.21383405,0.07375800,0.00002216,0.00000004,0.00000011,0.00000088,0.00000037,0,0.1397052088926759,0.09510057534596533,-0.07666354151654729,0.4963412880897522,0.46835386753082275,0,0.5913023352622986,0.4810149669647217,0
00:00:04:13,51,0.17918155,0.54433298,0.06249835,0.06614645,0.01288911,0.29810318,0.00641420,0.17801332,0.48946878,0.05662806,0.06256114,0.00808332,0.24469964,0.00211557,0.00008197,0.00002303,0.00077398,0.00653608,0.00268680,0.00049399,0.00368178,0.00100812,0.00078961,0.00416634,0.00467891,0.00007479,0.00011000,0.00841716,0.00646004,0.00149808,0.00459243,0.00508850,0.01003594,0.00223862,0.00114372,0.08509419,0.08589227,0.00040894,0.00041878,0.00017889,0.00017884,0.00000041,0.02202117,0.03022473,0.23501302,0.09107396,0.00002174,0.00000004,0.00000014,0.00000094,0.00000041,0,0.14400535848904863,0.0934658415391711,-0.0783334570096546,0.4968147277832031,0.46705394983291626,0,0.5915214419364929,0.48033392429351807,0
00:00:04:14,51,0.18566549,0.54937553,0.05647183,0.07221325,0.01385078,0.33730745,0.00602724,0.18318173,0.49086547,0.06431139,0.05870930,0.00907002,0.28717327,0.00202967,0.00009792,0.00002851,0.00090395,0.00893586,0.00375577,0.00043979,0.00391741,0.00073546,0.00083105,0.00270331,0.00278643,0.00010527,0.00021362,0.01107910,0.00286214,0.00106255,0.01385356,0.00679725,0.01194435,0.00199109,0.00083553,0.08148347,0.05717723,0.00048437,0.00065447,0.00013036,0.00009449,0.00000063,0.02294219,0.05536643,0.20899242,0.08706515,0.00002371,0.00000006,0.00000023,0.00000113,0.00000063,0,0.14223794580700996,0.09422874464900861,-0.07608683448739194,0.49654141068458557,0.4665408730506897,0,0.5906718373298645,0.47963061928749084,0
00:00:04:15,51,0.16918123,0.55657637,0.06022424,0.07003842,0.01356951,0.33872160,0.00660767,0.20020585,0.49502951,0.05861969,0.06086078,0.00808539,0.26947588,0.00177473,0.00009879,0.00002335,0.00086919,0.00735365,0.00303493,0.00037140,0.00214618,0.00076474,0.00063135,0.00576312,0.00817039,0.00020523,0.00034018,0.00569827,0.00432576,0.00228574,0.01955819,0.00601733,0.00958267,0.00233482,0.00115022,0.07605664,0.10320435,0.00047171,0.00047014,0.00014547,0.00015754,0.00000065,0.03293909,0.03417321,0.24302088,0.06900976,0.00002522,0.00000006,0.00000021,0.00000102,0.00000065,0,0.13939899289815713,0.0838696663636505,-0.07711429332233441,0.49532485008239746,0.46607720851898193,0,0.5900572538375854,0.47879499197006226,0
00:00:04:16,51,0.17536648,0.57466722,0.06937031,0.05694729,0.01152599,0.31842601,0.00645139,0.16525520,0.53480762,0.05628432,0.07144056,0.00790765,0.32602876,0.00242558,0.00017086,0.00001665,0.00125146,0.00675955,0.00265585,0.00098775,0.00559741,0.00032781,0.00187967,0.00706046,0.00913321,0.00004380,0.00005887,0.00559915,0.00591434,0.00230251,0.00598075,0.00190253,0.00932991,0.00040101,0.00059908,0.04089992,0.07015108,0.00100521,0.00082719,0.00013839,0.00014680,0.00000043,0.02860915,0.03364960,0.28332800,0.08618043,0.00002504,0.00000004,0.00000014,0.00000098,0.00000043,0,0.15040875790857744,0.08066165601817481,-0.08334609814262688,0.4947816729545593,0.4656975269317627,0,0.5886448621749878,0.48039382696151733,0
00:00:04:17,51,0.17121486,0.56005555,0.06764849,0.05605328,0.01246073,0.32875019,0.00648852,0.17108834,0.51554245,0.05651060,0.07056233,0.00836487,0.31766900,0.00223222,0.00012122,0.00002208,0.00099623,0.00818185,0.00340025,0.00050305,0.00317351,0.00043866,0.00112284,0.00452966,0.00652744,0.00012675,0.00017772,0.00410970,0.00571011,0.00235929,0.00904558,0.00365652,0.01089087,0.00102054,0.00072475,0.04731409,0.09788680,0.00074149,0.00057417,0.00011965,0.00013928,0.00000050,0.02879310,0.02643939,0.27846807,0.08186293,0.00002431,0.00000005,0.00000015,0.00000086,0.00000050,0,0.1502073800534216,0.07826263763491814,-0.0824205347506638,0.49483028054237366,0.4656645953655243,0,0.5880383849143982,0.4798415005207062,0
00:00:04:18,51,0.18918788,0.54397786,0.07152908,0.05169657,0.01238483,0.29201820,0.00507166,0.16874768,0.50472701,0.05702366,0.07192312,0.00898187,0.34060025,0.00214953,0.00014523,0.00001759,0.00110109,0.00696718,0.00287492,0.00067146,0.00424666,0.00034677,0.00123187,0.00543679,0.00709692,0.00017179,0.00021052,0.00287094,0.00409795,0.00423596,0.00833681,0.00209142,0.00716858,0.00065862,0.00078256,0.03399067,0.06487508,0.00086276,0.00062893,0.00014612,0.00017062,0.00000048,0.03311102,0.02314704,0.19729060,0.07247946,0.00002061,0.00000005,0.00000013,0.00000094,0.00000048,0,0.13060747851913235,0.07800548480753154,-0.07573600521612014,0.4943212866783142,0.4656814932823181,0,0.5867906212806702,0.4791916012763977,0
00:00:04:19,51,0.16797389,0.54013109,0.04081838,0.11588663,0.01121532,0.27371794,0.00569360,0.12805106,0.51338089,0.10949115,0.02578187,0.00896656,0.31805605,0.00355261,0.00015191,0.00002019,0.00087608,0.00606800,0.00274943,0.00123043,0.00911244,0.00054918,0.00095678,0.00525418,0.00703062,0.00018408,0.00022585,0.00205915,0.00294158,0.00473031,0.00870926,0.00111035,0.00401306,0.00046596,0.00106579,0.01878470,0.03367770,0.00088067,0.00063255,0.00026804,0.00031382,0.00000046,0.03809563,0.02818760,0.24364720,0.05928649,0.00001530,0.00000006,0.00000013,0.00000136,0.00000046,0,0.13173541972350994,0.06887132418954428,-0.07877646815159213,0.49573713541030884,0.4658609926700592,0,0.5875823497772217,0.480448454618454,0
00:00:04:20,51,0.16798992,0.55362028,0.04212785,0.10465679,0.01007595,0.22533228,0.00535370,0.13762933,0.53245425,0.10154108,0.03101187,0.00827995,0.28713331,0.00326108,0.00013343,0.00001484,0.00108198,0.00508661,0.00227737,0.00118638,0.00977332,0.00034172,0.00141387,0.00505177,0.00593650,0.00024038,0.00027226,0.00157487,0.00238496,0.00612205,0.00636544,0.00097301,0.00365608,0.00055367,0.00132867,0.01772070,0.02847251,0.00071455,0.00046880,0.00029103,0.00034184,0.00000044,0.03678028,0.02394743,0.20967261,0.07185322,0.00001438,0.00000005,0.00000011,0.00000134,0.00000044,0,0.12214872367962532,0.06597319383781083,-0.06953933337967044,0.4943479001522064,0.4668033719062805,0,0.5866058468818665,0.4802626371383667,0
00:00:04:21,51,0.16758792,0.56243289,0.04002391,0.11108629,0.01027654,0.25498807,0.00543564,0.13118006,0.53260481,0.10758453,0.02982694,0.00836092,0.28100026,0.00334052,0.00013991,0.00001371,0.00111519,0.00549614,0.00313577,0.00135933,0.01381320,0.00019789,0.00222713,0.00662301,0.00640363,0.00028380,0.00037142,0.00210019,0.00121976,0.00703881,0.01046759,0.00095116,0.00284542,0.00064978,0.00149767,0.01813011,0.01639527,0.00052629,0.00042491,0.00043951,0.00039970,0.00000054,0.04638800,0.02113656,0.18493284,0.06747839,0.00001536,0.00000006,0.00000013,0.00000133,0.00000054,0,0.122313231981493,0.06796415718759367,-0.06769587047627697,0.49407950043678284,0.4665701687335968,0,0.5856568217277527,0.4798082709312439,0
00:00:04:22,51,0.17929839,0.54848993,0.03651466,0.12203044,0.01061875,0.24256055,0.00473672,0.14615466,0.52487302,0.11692231,0.02768987,0.00917201,0.32336694,0.00300532,0.00013872,0.00001115,0.00165858,0.00676536,0.00357086,0.00117042,0.01078894,0.00015727,0.00241289,0.00474485,0.00440090,0.00030548,0.00039929,0.00208026,0.00145674,0.00612119,0.00786054,0.00126796,0.00381111,0.00062891,0.00114449,0.01922977,0.01952832,0.00064132,0.00050053,0.00030875,0.00028068,0.00000053,0.05367099,0.01881198,0.14675914,0.06173349,0.00001623,0.00000005,0.00000013,0.00000111,0.00000053,0,0.12832435465600467,0.06718498826881061,-0.0633040284151862,0.49383145570755005,0.4663104712963104,0,0.585669755935669,0.47934120893478394,0
00:00:04:23,51,0.16826102,0.57565111,0.03753294,0.12026165,0.01019086,0.27846807,0.00519696,0.14155704,0.54953551,0.11363927,0.02770533,0.00836795,0.36199674,0.00329185,0.00014184,0.00001352,0.00162343,0.00752343,0.00375042,0.00131892,0.01513700,0.00016276,0.00251592,0.00306124,0.00267294,0.00030873,0.00048446,0.00283272,0.00103883,0.00378070,0.01054905,0.00139625,0.00373921,0.00064985,0.00128859,0.01657237,0.01394089,0.00071972,0.00066325,0.00041581,0.00029957,0.00000062,0.02992938,0.03491823,0.19568184,0.08065895,0.00001722,0.00000007,0.00000015,0.00000141,0.00000062,0,0.1482663812522123,0.06188965326511025,-0.06278639155850692,0.4930088520050049,0.4675195813179016,0,0.5853173732757568,0.47989028692245483,0
00:00:04:24,51,0.18174919,0.52540892,0.03375529,0.11396405,0.01261582,0.30314323,0.00482345,0.14833336,0.49742183,0.11197173,0.03123202,0.01037988,0.34545624,0.00283056,0.00010408,0.00001689,0.00159011,0.00960501,0.00549234,0.00068861,0.01008210,0.00018805,0.00163649,0.00168153,0.00110666,0.00104607,0.00182919,0.00245937,0.00045612,0.00596981,0.02282305,0.00312315,0.00490144,0.00208270,0.00166452,0.02620877,0.01099792,0.00044232,0.00049720,0.00036357,0.00022335,0.00000086,0.04028091,0.01984384,0.16211042,0.07929572,0.00001775,0.00000010,0.00000024,0.00000129,0.00000086,0,0.1407347228851452,0.062221498670012435,-0.06759260635418268,0.4916655421257019,0.4666610360145569,0,0.5852705836296082,0.47995293140411377,0
